skill,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
coach Support Engineers,1,0.663,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.40831953,0.40831953,0.3119737,0.24037834,0.09634584,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.2245757430791855
champion problem management initiatives,1,0.941,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.4082917,0.4082917,0.36257845,0.32361194,0.045713246,MCK03,MCK04,ESCO_v1.2_2024,0.22456043362617495
create project plans,1,1.0,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.40820503,0.40820503,0.30365294,0.2508279,0.10455209,ESCO02,MCK04,ESCO_v1.2_2024,0.22451276779174806
supervise your team,1,0.765,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.4081806,0.4081806,0.21263519,0.16986293,0.1955454,MCK02,ESCO01,McKinsey_FutureOfWork_2025,0.2244993269443512
automate processes,2,0.8400000000000001,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.44790033,0.44790033,0.28187126,0.27486533,0.16602907,WEF07,DEC03,McKinsey_FutureOfWork_2025,0.22395016252994537
meet technical requirements,1,1.0,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.4477886,0.4477886,0.39508337,0.3566651,0.05270523,MCK02,ONET03,ESCO_v1.2_2024,0.22389429807662964
manage project scope,1,0.919,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.4068155,0.4068155,0.23140003,0.219595,0.17541547,ESCO02,MCK03,ESCO_v1.2_2024,0.2237485244870186
design experiences,1,1.0,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.40646642,0.40646642,0.36655763,0.31361884,0.039908797,DEC02,MCK02,ONET_BrightOutlook_2024,0.22355653345584872
partner with technology teams,1,0.859,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.5587831,0.5587831,0.33720145,0.33449236,0.22158167,WEF07,WEF08,McKinsey_FutureOfWork_2025,0.22351324558258057
deliver highly available database environments,1,0.987,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.44687775,0.44687775,0.28426355,0.27851686,0.1626142,WEF04,DEC02,ONET_BrightOutlook_2024,0.22343887388706207
identify cross-sell opportunities,1,0.82,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.31854856,0.31854856,0.31698728,0.20979473,0.0015612841,MCK02,ESCO02,WEF_FutureOfJobs_2025,0.22298399209976194
develop marketing campaigns,1,0.709,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.31830955,0.31830955,0.31756824,0.27908418,0.00074130297,ESCO02,ESCO01,WEF_FutureOfJobs_2025,0.22281668186187742
provide user experience,1,0.594,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.4050892,0.4050892,0.33463454,0.27366686,0.07045466,DEC02,DEC03,ONET_BrightOutlook_2024,0.2227990597486496
update documentation for automation control systems,1,0.709,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.4447074,0.4447074,0.38502187,0.3372542,0.05968553,DEC03,WEF07,McKinsey_FutureOfWork_2025,0.22235369682312012
work with team members,1,0.704,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.40409428,0.40409428,0.39305723,0.21755137,0.011037052,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.22225185334682465
maintain documentation for automation control systems,1,0.805,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.44443196,0.44443196,0.37680453,0.31720728,0.06762743,DEC03,DEC01,McKinsey_FutureOfWork_2025,0.22221598029136658
lead team,2,0.784,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.40398714,0.40398714,0.25306606,0.21712859,0.15092108,ESCO01,MCK02,McKinsey_FutureOfWork_2025,0.22219292670488358
implement testing,1,0.624,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.40284914,0.40284914,0.23546869,0.17372407,0.16738045,DEC03,ONET03,ONET_BrightOutlook_2024,0.2215670257806778
work closely with cross-disciplined teams,1,1.0,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.4028097,0.4028097,0.37912053,0.27733725,0.02368918,MCK02,MCK05,McKinsey_FutureOfWork_2025,0.2215453401207924
contribute to project planning,1,0.912,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.40216777,0.40216777,0.30009085,0.28923216,0.10207692,MCK04,MCK02,ESCO_v1.2_2024,0.22119227200746538
provide coaching,2,0.5355,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.40198672,0.40198672,0.19163194,0.16846433,0.21035478,MCK02,MCK05,McKinsey_FutureOfWork_2025,0.2210926949977875
link systems to business requirements,1,0.691,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.442185,0.442185,0.27191085,0.25981256,0.17027417,ONET02,WEF05,ESCO_v1.2_2024,0.22109250724315643
manage capital projects,1,0.856,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.401937,0.401937,0.2501357,0.24139081,0.15180132,MCK03,MCK02,ESCO_v1.2_2024,0.22106535434722902
craft user experiences,1,1.0,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.40190613,0.40190613,0.37327376,0.3117736,0.028632373,DEC02,MCK02,ONET_BrightOutlook_2024,0.2210483729839325
design decentralized applications,1,0.686,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.4418957,0.4418957,0.24701306,0.24613777,0.19488263,WEF04,DEC02,ONET_BrightOutlook_2024,0.22094784677028656
lead learning initiatives,1,0.652,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.4011987,0.4011987,0.31174532,0.29021358,0.08945337,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.220659276843071
mentor Support Engineers,1,0.84,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.4011808,0.4011808,0.35985318,0.3006848,0.041327626,MCK02,MCK05,McKinsey_FutureOfWork_2025,0.22064944207668305
maintain automated tests,1,0.627,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.4010605,0.4010605,0.3314271,0.2162475,0.069633394,DEC03,MCK01,ONET_BrightOutlook_2024,0.22058327049016954
market on social media,1,0.608,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.3146659,0.3146659,0.17925142,0.17133509,0.1354145,ONET06,MCK02,WEF_FutureOfJobs_2025,0.22026613950729368
support mission critical gaming systems,1,0.674,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.36686784,0.36686784,0.30515602,0.25625038,0.061711818,ONET02,MCK04,ONET_BrightOutlook_2024,0.22012070417404175
collaboration skills,1,0.532,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.5499337,0.5499337,0.38926727,0.35369334,0.1606664,WEF07,MCK03,McKinsey_FutureOfWork_2025,0.2199734687805176
collaborate with senior leadership,1,0.913,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39933786,0.39933786,0.3597013,0.28141093,0.039636552,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.2196358218789101
deliver demand frameworks,1,0.64,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.31346342,0.31346342,0.29113227,0.21452895,0.022331148,ESCO02,ONET03,WEF_FutureOfJobs_2025,0.2194243937730789
empower employees to build custom automations,1,0.65,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.43848515,0.43848515,0.35078827,0.3153613,0.08769688,WEF07,MCK02,McKinsey_FutureOfWork_2025,0.21924257278442383
identify sales opportunities,1,0.616,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.31319454,0.31319454,0.26303923,0.2035141,0.05015531,ESCO02,ONET02,WEF_FutureOfJobs_2025,0.21923618018627164
turn complex requirements into business value,1,0.908,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.4377541,0.4377541,0.2331286,0.21252349,0.20462549,MCK02,MCK04,ESCO_v1.2_2024,0.21887704730033875
impact team practice,1,0.729,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39765254,0.39765254,0.38571492,0.3206604,0.011937618,MCK02,MCK05,McKinsey_FutureOfWork_2025,0.2187088951468468
aid agency leaders in retaining talented individuals,1,0.701,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39759672,0.39759672,0.31530234,0.17994075,0.082294375,MCK05,WEF07,McKinsey_FutureOfWork_2025,0.2186781942844391
work with diverse teams,1,1.0,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39716446,0.39716446,0.36427826,0.27898997,0.032886207,MCK02,MCK05,McKinsey_FutureOfWork_2025,0.21844045519828797
mentor performance,1,0.924,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.3969537,0.3969537,0.27721953,0.24729016,0.11973417,MCK05,MCK02,McKinsey_FutureOfWork_2025,0.2183245360851288
determine data usability,1,0.57,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.39635044,0.39635044,0.32761034,0.2764368,0.0687401,DEC01,WEF02,ONET_BrightOutlook_2024,0.21799274384975434
work closely with team,1,0.747,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.3960929,0.3960929,0.38060817,0.21873234,0.0154847205,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.2178510904312134
bridge the gap between design and engineering,1,0.678,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.3959794,0.3959794,0.37208137,0.29511014,0.023898035,ESCO02,DEC02,ONET_BrightOutlook_2024,0.2177886724472046
lead initiatives,3,0.711,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39579058,0.39579058,0.29149243,0.29047883,0.104298145,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.21768481731414796
improve team processes,1,0.673,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39573595,0.39573595,0.3159802,0.24365431,0.07975575,MCK02,ESCO01,McKinsey_FutureOfWork_2025,0.21765477210283282
guide your team,1,0.665,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39564648,0.39564648,0.3097933,0.25661635,0.08585319,MCK02,ESCO01,McKinsey_FutureOfWork_2025,0.21760556548833848
market context,1,0.519,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.31059182,0.31059182,0.29059905,0.18525311,0.019992769,ESCO02,ONET03,WEF_FutureOfJobs_2025,0.21741427183151243
develop data engineering capability,1,0.678,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.43459004,0.43459004,0.4167177,0.32291633,0.017872334,WEF02,ONET01,ESCO_v1.2_2024,0.21729502081871033
manage performance of the team,1,0.878,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39465004,0.39465004,0.28342235,0.23477118,0.11122769,ESCO01,MCK02,McKinsey_FutureOfWork_2025,0.21705752313137056
manage carbon emissions,1,0.674,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.36119577,0.36119577,0.18627977,0.16767561,0.174916,WEF04,ESCO01,WEF_FutureOfJobs_2025,0.21671746373176573
drive go-to-market strategies,1,0.781,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.30910125,0.30910125,0.19873127,0.18893844,0.11036998,ESCO02,MCK04,WEF_FutureOfJobs_2025,0.21637087762355803
quality assurance practices.,1,0.364,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.39320695,0.39320695,0.2633506,0.2576141,0.12985635,MCK02,DEC03,ONET_BrightOutlook_2024,0.21626382470130923
management practices.,1,0.568,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39315554,0.39315554,0.38924938,0.36987996,0.0039061606,MCK02,ESCO01,McKinsey_FutureOfWork_2025,0.2162355497479439
/ or functional requirements for software applications,1,0.479,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.43229732,0.43229732,0.3886875,0.36437112,0.043609828,DEC03,ONET03,ESCO_v1.2_2024,0.21614865958690643
conceptualize innovative schemes,1,0.866,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.30863598,0.30863598,0.2555416,0.2512802,0.053094387,MCK02,ONET03,WEF_FutureOfJobs_2025,0.21604518592357635
lead immersive training content development,1,0.517,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.36002165,0.36002165,0.34719247,0.2977182,0.0128291845,MCK02,WEF07,ONET_BrightOutlook_2024,0.21601299047470093
ensuring our teams,1,0.56,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.3926893,0.3926893,0.25778693,0.19456853,0.13490236,MCK02,ESCO01,McKinsey_FutureOfWork_2025,0.21597910821437838
undertake software modelling,1,0.742,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.43195772,0.43195772,0.40270197,0.33993125,0.029255748,ONET01,ESCO01,ESCO_v1.2_2024,0.21597886085510254
build 3D first-person adventure game,1,0.671,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.35904315,0.35904315,0.20671493,0.18495587,0.15232822,DEC02,ONET03,ONET_BrightOutlook_2024,0.2154258906841278
bring growth to the organization,1,0.632,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39167818,0.39167818,0.3193495,0.20499015,0.07232869,MCK05,MCK02,McKinsey_FutureOfWork_2025,0.21542300134897233
work in a dynamic team,1,0.679,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.39162713,0.39162713,0.38875064,0.32179573,0.0028764904,MCK05,MCK02,McKinsey_FutureOfWork_2025,0.21539492309093478
manage staff to achieve objectives,1,0.639,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.3914609,0.3914609,0.3331679,0.31222954,0.058292985,ESCO01,MCK02,McKinsey_FutureOfWork_2025,0.21530349254608155
push boundaries of immersive gameplay,1,0.636,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.35853732,0.35853732,0.2088791,0.18912333,0.14965822,DEC02,ONET03,ONET_BrightOutlook_2024,0.21512238979339598
interact with marketing,1,0.61,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.30731696,0.30731696,0.2639515,0.22369145,0.04336545,ESCO02,MCK02,WEF_FutureOfJobs_2025,0.21512187123298643
gather requirements,1,0.838,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.42981496,0.42981496,0.28917968,0.25270796,0.14063528,MCK02,ONET03,ESCO_v1.2_2024,0.2149074822664261
transform market structure,1,0.708,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.30643243,0.30643243,0.21761541,0.15671897,0.088817015,ONET06,ESCO02,WEF_FutureOfJobs_2025,0.21450269818305967
automate security testing,1,1.0,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.38995403,0.38995403,0.32971415,0.2432662,0.06023988,WEF03,DEC03,ONET_BrightOutlook_2024,0.2144747167825699
work collaboratively with cross-functional teams,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.53609955,0.53609955,0.3392008,0.26262212,0.19689876,WEF07,MCK03,McKinsey_FutureOfWork_2025,0.21443982124328614
contribute skills,1,0.641,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.3890299,0.3890299,0.3568995,0.34744662,0.03213039,MCK05,MCK02,McKinsey_FutureOfWork_2025,0.21396643966436388
platforms that perform consistently,1,0.614,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.305596,0.305596,0.29158205,0.26799905,0.014013946,WEF04,DEC02,WEF_FutureOfJobs_2025,0.21391719579696655
work closely with senior leaders,1,0.819,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.38859278,0.38859278,0.2820053,0.17244793,0.10658747,MCK02,ESCO01,McKinsey_FutureOfWork_2025,0.2137260288000107
manage quality related to projects,1,0.693,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.3884551,0.3884551,0.24248643,0.23779391,0.14596866,DEC03,MCK03,ESCO_v1.2_2024,0.21365030109882358
derive requirements for applications,1,0.621,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.42597586,0.42597586,0.2813479,0.23138553,0.14462796,ONET03,DEC01,ESCO_v1.2_2024,0.21298792958259583
present to senior leadership,1,0.634,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.3870452,0.3870452,0.23601203,0.20752919,0.15103318,MCK02,ESCO01,McKinsey_FutureOfWork_2025,0.21287486255168916
implement projects,1,0.718,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.38688076,0.38688076,0.33761004,0.30172557,0.04927072,MCK02,WEF07,ESCO_v1.2_2024,0.21278441548347474
oversee testing phases,1,1.0,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.3866446,0.3866446,0.20355089,0.19955161,0.18309371,MCK03,MCK04,ONET_BrightOutlook_2024,0.2126545310020447
work in a cross-functional Agile team,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.53060037,0.53060037,0.38499373,0.36294946,0.14560664,ESCO01,ONET01,McKinsey_FutureOfWork_2025,0.21224014759063722
help teams make informed decisions,1,0.733,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.3858466,0.3858466,0.34794623,0.26214364,0.03790039,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.21221563816070557
support maintenance of analytics platforms,1,0.731,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.42439148,0.42439148,0.37136903,0.37119472,0.053022444,WEF02,DEC03,ONET_BrightOutlook_2024,0.2121957391500473
balance remote work with team collaboration,1,0.662,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.5303646,0.5303646,0.30112073,0.25525948,0.22924384,WEF07,MCK03,McKinsey_FutureOfWork_2025,0.21214582920074465
architectures,1,0.607,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.38529992,0.38529992,0.31172,0.3102046,0.07357991,DEC02,WEF04,ONET_BrightOutlook_2024,0.21191495656967166
skills,1,0.501,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.3850816,0.3850816,0.3788369,0.37201726,0.006244689,MCK05,MCK02,McKinsey_FutureOfWork_2025,0.2117948740720749
design schema,1,0.699,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.38507864,0.38507864,0.31339708,0.2877317,0.07168156,ESCO02,DEC02,ONET_BrightOutlook_2024,0.2117932513356209
build automation tools,1,0.672,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.42335874,0.42335874,0.362562,0.3498386,0.060796738,DEC03,ONET05,McKinsey_FutureOfWork_2025,0.2116793692111969
translate mission needs into technical requirements,1,1.0,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.422881,0.422881,0.3754143,0.27761698,0.047466695,MCK02,ONET03,ESCO_v1.2_2024,0.21144050359725952
mentor analytics staff,1,0.671,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.38416386,0.38416386,0.32946432,0.29972544,0.05469954,MCK02,WEF02,McKinsey_FutureOfWork_2025,0.21129012107849124
recruiting,1,0.522,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.38340178,0.38340178,0.22872746,0.22407871,0.15467432,ESCO02,MCK02,McKinsey_FutureOfWork_2025,0.21087097972631455
manage related teams,1,0.661,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.38313648,0.38313648,0.32920805,0.2590327,0.053928435,MCK02,ESCO01,McKinsey_FutureOfWork_2025,0.21072506457567217
create automated test scripts,1,0.956,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.3828864,0.3828864,0.21817605,0.20745529,0.16471036,MCK01,DEC03,ONET_BrightOutlook_2024,0.21058752536773684
customer -centric approach,1,0.462,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.30061084,0.30061084,0.25217056,0.21695393,0.048440278,ONET06,DEC03,WEF_FutureOfJobs_2025,0.210427588224411
develop Salesforce applications,1,0.784,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.38243058,0.38243058,0.3808447,0.34733352,0.001585871,ONET01,DEC02,ONET_BrightOutlook_2024,0.21033682078123095
collaborate with cross-functional stakeholders,1,0.703,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.525591,0.525591,0.3034845,0.23725507,0.22210652,WEF07,ESCO02,McKinsey_FutureOfWork_2025,0.21023640632629395
remain agile in fast-paced environment,1,0.788,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.382037,0.382037,0.3591326,0.3390188,0.022904426,MCK05,MCK02,ESCO_v1.2_2024,0.2101203575730324
