job_id,date_posted,knowledge,confidence_score,confidence_tier,source
in-b8fe746f2911a117,9/5/2025,React,0.844,High,BERT+LLM
in-b8fe746f2911a117,9/5/2025,JavaScript,0.852,High,BERT+LLM
in-b8fe746f2911a117,9/5/2025,Python,0.851,High,BERT+LLM
in-b8fe746f2911a117,9/5/2025,relational databases,0.849,High,BERT+LLM
in-b8fe746f2911a117,9/5/2025,Agile methodologies,0.75,Medium High,LLM
in-b8fe746f2911a117,9/5/2025,web applications,0.75,Medium High,LLM
in-b8fe746f2911a117,9/5/2025,frontend web applications,0.75,Medium High,LLM
in-b8fe746f2911a117,9/5/2025,libraries,0.75,Medium High,LLM
in-b8fe746f2911a117,9/5/2025,techniques,0.75,Medium High,LLM
in-b8fe746f2911a117,9/5/2025,sprint priorities,0.75,Medium High,LLM
in-b8fe746f2911a117,9/5/2025,software development,0.851,High,BERT+LLM
in-b8fe746f2911a117,9/5/2025,web application development,0.851,High,BERT+LLM
in-b8fe746f2911a117,9/5/2025,web,0.206,Very Low,BERT (standalone)
in-b8fe746f2911a117,9/5/2025,Bachelor's degree,0.544,Medium Low,BERT (standalone)
in-b8fe746f2911a117,9/5/2025,"Computer Science,",0.532,Medium Low,BERT (standalone)
in-b8fe746f2911a117,9/5/2025,"Engineering,",0.414,Low,BERT (standalone)
in-b8fe746f2911a117,9/5/2025,React),0.558,Medium Low,BERT (standalone)
in-b8fe746f2911a117,9/5/2025,Agile,0.456,Low,BERT (standalone)
in-ab5983cebbde3b49,10/6/2025,Engineering Geology,0.75,Medium High,LLM
in-ab5983cebbde3b49,10/6/2025,Geotechnical Engineering,0.739,Medium High,BERT+LLM
in-ab5983cebbde3b49,10/6/2025,engineering consultancy,0.84,High,BERT+LLM
in-ab5983cebbde3b49,10/6/2025,construction,0.638,Medium,BERT+LLM
in-ab5983cebbde3b49,10/6/2025,Te Reo Māori,0.75,Medium High,LLM
in-ab5983cebbde3b49,10/6/2025,Pasifika languages,0.75,Medium High,LLM
in-ab5983cebbde3b49,10/6/2025,Rainbow Tick,0.75,Medium High,LLM
in-ab5983cebbde3b49,10/6/2025,Diversity Works,0.75,Medium High,LLM
in-ab5983cebbde3b49,10/6/2025,TupuToa,0.75,Medium High,LLM
in-ab5983cebbde3b49,10/6/2025,Pūhoro STEMM Academy,0.75,Medium High,LLM
in-ab5983cebbde3b49,10/6/2025,Immigration New Zealand Accredited Employer,0.75,Medium High,LLM
in-ab5983cebbde3b49,10/6/2025,Reo,0.429,Low,BERT (standalone)
in-34157bf5f8bf4d3f,7/31/2025,Fixed Income,0.75,Medium High,LLM
in-34157bf5f8bf4d3f,7/31/2025,ETFs,0.75,Medium High,LLM
in-34157bf5f8bf4d3f,7/31/2025,Equities,0.75,Medium High,LLM
in-34157bf5f8bf4d3f,7/31/2025,Commodities,0.75,Medium High,LLM
in-34157bf5f8bf4d3f,7/31/2025,Energy,0.75,Medium High,LLM
in-34157bf5f8bf4d3f,7/31/2025,real estate,0.75,Medium High,LLM
in-34157bf5f8bf4d3f,7/31/2025,venture capital,0.75,Medium High,LLM
in-34157bf5f8bf4d3f,7/31/2025,cryptoassets,0.777,Medium High,BERT+LLM
in-34157bf5f8bf4d3f,7/31/2025,FICCO,0.672,Medium,BERT+LLM
in-34157bf5f8bf4d3f,7/31/2025,Cumberland,0.75,Medium High,LLM
in-34157bf5f8bf4d3f,7/31/2025,global research,0.739,Medium High,BERT+LLM
in-a5aa187f46ca3d49,10/12/2025,electrical building services,0.628,Medium,BERT+LLM
in-a5aa187f46ca3d49,10/12/2025,detailed design,0.733,Medium High,BERT+LLM
in-a5aa187f46ca3d49,10/12/2025,construction monitoring,0.823,High,BERT+LLM
in-a5aa187f46ca3d49,10/12/2025,distribution transformers,0.743,Medium High,BERT+LLM
in-a5aa187f46ca3d49,10/12/2025,standby generators,0.802,High,BERT+LLM
in-a5aa187f46ca3d49,10/12/2025,uninterruptible power supplies,0.808,High,BERT+LLM
in-a5aa187f46ca3d49,10/12/2025,lighting,0.835,High,BERT+LLM
in-a5aa187f46ca3d49,10/12/2025,cable sizing,0.805,High,BERT+LLM
in-4eb4e00ef7477292,11/25/2025,audio production,0.75,Medium High,LLM
in-4eb4e00ef7477292,11/25/2025,music production,0.75,Medium High,LLM
in-4eb4e00ef7477292,11/25/2025,restorative justice,0.75,Medium High,LLM
in-4eb4e00ef7477292,11/25/2025,A.R.I.S.E. Program,0.75,Medium High,LLM
in-542e21d6fa1d4849,7/29/2025,MySQL,0.847,High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,Redis,0.848,High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,MongoDB,0.848,High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,data services,0.802,High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,database design,0.852,High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,distributed storage systems,0.725,Medium High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,SQL,0.852,High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,relational database theory,0.851,High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,scripting languages,0.771,Medium High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,Shell,0.833,High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,Python,0.75,Medium High,LLM
in-542e21d6fa1d4849,7/29/2025,Linux systems,0.85,High,BERT+LLM
in-542e21d6fa1d4849,7/29/2025,"installation,",0.541,Medium Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,"backup,",0.541,Medium Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,"recovery,",0.433,Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,"monitoring,",0.47,Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,"optimisations,",0.346,Very Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,"troubleshooting,",0.515,Medium Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,environment deployment,0.551,Medium Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,Bachelor,0.553,Medium Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,higher,0.215,Very Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,Computer Science,0.512,Medium Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,database,0.508,Medium Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,devops,0.551,Medium Low,BERT (standalone)
in-542e21d6fa1d4849,7/29/2025,Python).,0.557,Medium Low,BERT (standalone)
in-a37b924b87e50f50,12/1/2025,ZoomAI,0.75,Medium High,LLM
in-a37b924b87e50f50,12/1/2025,Machine Learning services,0.75,Medium High,LLM
in-a37b924b87e50f50,12/1/2025,highly available services,0.75,Medium High,LLM
in-a37b924b87e50f50,12/1/2025,CI/CD,0.75,Medium High,LLM
in-a37b924b87e50f50,12/1/2025,scalable architecture,0.75,Medium High,LLM
in-a37b924b87e50f50,12/1/2025,AWS SageMaker,0.75,Medium High,LLM
in-a37b924b87e50f50,12/1/2025,AWS Bedrock,0.75,Medium High,LLM
in-a37b924b87e50f50,12/1/2025,Kubernetes,0.85,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,Docker,0.851,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,Git,0.848,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,Jenkins,0.85,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,ArgoCD,0.849,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,DevOps tools,0.75,Medium High,LLM
in-a37b924b87e50f50,12/1/2025,Prometheus,0.85,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,Grafana,0.849,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,ELK Stack,0.846,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,monitoring tools,0.772,Medium High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,Python,0.84,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,Shell,0.841,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,scripting languages,0.75,Medium High,LLM
in-a37b924b87e50f50,12/1/2025,Ansible Playbooks,0.737,Medium High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,Ansible Tower,0.835,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,Linux systems,0.851,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,shell environments,0.746,Medium High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,AWS cloud infrastructure,0.84,High,BERT+LLM
in-a37b924b87e50f50,12/1/2025,Machine Learning,0.498,Low,BERT (standalone)
in-a37b924b87e50f50,12/1/2025,AWS,0.545,Medium Low,BERT (standalone)
in-a37b924b87e50f50,12/1/2025,SageMaker,0.555,Medium Low,BERT (standalone)
in-a37b924b87e50f50,12/1/2025,Bedrock,0.48,Low,BERT (standalone)
in-a37b924b87e50f50,12/1/2025,DevOps,0.56,Medium Low,BERT (standalone)
in-4fbad17ae45a6c22,11/25/2025,eyelash extension application,0.801,High,BERT+LLM
in-4fbad17ae45a6c22,11/25/2025,esthetic,0.852,High,BERT+LLM
in-4fbad17ae45a6c22,11/25/2025,cosmetology services,0.845,High,BERT+LLM
in-e45a8ae061acc62f,11/25/2025,laptops,0.75,Medium High,LLM
in-e45a8ae061acc62f,11/25/2025,workstations,0.75,Medium High,LLM
in-e45a8ae061acc62f,11/25/2025,telephones,0.715,Medium High,BERT+LLM
in-e45a8ae061acc62f,11/25/2025,email,0.818,High,BERT+LLM
in-e45a8ae061acc62f,11/25/2025,collaboration tools,0.732,Medium High,BERT+LLM
in-e45a8ae061acc62f,11/25/2025,software licenses,0.75,Medium High,LLM
in-e45a8ae061acc62f,11/25/2025,connectivity,0.75,Medium High,LLM
in-e45a8ae061acc62f,11/25/2025,Information Technology,0.75,Medium High,LLM
in-e45a8ae061acc62f,11/25/2025,user-facing technology,0.75,Medium High,LLM
in-e45a8ae061acc62f,11/25/2025,animation,0.75,Medium High,LLM
in-e45a8ae061acc62f,11/25/2025,storytelling,0.75,Medium High,LLM
in-70df2cd22dba854a,11/13/2025,SharePoint,0.848,High,BERT+LLM
in-70df2cd22dba854a,11/13/2025,Nintex,0.803,High,BERT+LLM
in-70df2cd22dba854a,11/13/2025,Power BI,0.848,High,BERT+LLM
in-70df2cd22dba854a,11/13/2025,NC Protect,0.843,High,BERT+LLM
in-70df2cd22dba854a,11/13/2025,Amrein web parts,0.775,Medium High,BERT+LLM
in-70df2cd22dba854a,11/13/2025,SharePoint Server Subscription Edition,0.821,High,BERT+LLM
in-70df2cd22dba854a,11/13/2025,Defence Change Management,0.839,High,BERT+LLM
in-70df2cd22dba854a,11/13/2025,IT support,0.75,Medium High,LLM
in-70df2cd22dba854a,11/13/2025,enterprise environments,0.75,Medium High,LLM
in-70df2cd22dba854a,11/13/2025,Defence,0.847,High,BERT+LLM
in-70df2cd22dba854a,11/13/2025,International Traffic in Arms Regulations (ITAR),0.75,Medium High,LLM
in-70df2cd22dba854a,11/13/2025,NV-2 AGSVA security clearance,0.75,Medium High,LLM
in-70df2cd22dba854a,11/13/2025,Headquarters Joint Operations Command (HQJOC),0.75,Medium High,LLM
in-70df2cd22dba854a,11/13/2025,Australian Defence Force,0.75,Medium High,LLM
in-70df2cd22dba854a,11/13/2025,AGSVA,0.334,Very Low,BERT (standalone)
in-70df2cd22dba854a,11/13/2025,Amrein,0.366,Very Low,BERT (standalone)
in-70df2cd22dba854a,11/13/2025,"PowerBI,",0.557,Medium Low,BERT (standalone)
in-70df2cd22dba854a,11/13/2025,"advanced technical principles, theories, and",0.481,Low,BERT (standalone)
in-70df2cd22dba854a,11/13/2025,SharePoint administration and development,0.55,Medium Low,BERT (standalone)
in-70df2cd22dba854a,11/13/2025,end,0.56,Medium Low,BERT (standalone)
in-70df2cd22dba854a,11/13/2025,SharePoint business solutions.,0.468,Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,"Electrical, Instrumentation & Control (EI&C) engineering",0.75,Medium High,LLM
in-e1b18fda005dcc65,10/12/2025,capital works projects,0.75,Medium High,LLM
in-e1b18fda005dcc65,10/12/2025,High Voltage (HV),0.75,Medium High,LLM
in-e1b18fda005dcc65,10/12/2025,low voltage power system design,0.75,Medium High,LLM
in-e1b18fda005dcc65,10/12/2025,distributing power,0.838,High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,hazardous areas,0.83,High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,automation,0.75,Medium High,LLM
in-e1b18fda005dcc65,10/12/2025,PLC,0.75,Medium High,LLM
in-e1b18fda005dcc65,10/12/2025,SCADA,0.831,High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,instrumentation,0.843,High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,machinery safety,0.814,High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,project delivery excellence,0.803,High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,design process,0.818,High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,procurement,0.765,Medium High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,construction,0.747,Medium High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,commissioning,0.597,Medium Low,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,project justification reports,0.835,High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,work planning,0.841,High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,financial management,0.844,High,BERT+LLM
in-e1b18fda005dcc65,10/12/2025,client relationship management,0.75,Medium High,LLM
in-e1b18fda005dcc65,10/12/2025,steel industry,0.75,Medium High,LLM
in-e1b18fda005dcc65,10/12/2025,industrial projects,0.75,Medium High,LLM
in-e1b18fda005dcc65,10/12/2025,New Zealand Steel,0.75,Medium High,LLM
in-e1b18fda005dcc65,10/12/2025,"Electrical, Instrumentation & Control",0.505,Medium Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,"design,",0.362,Very Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,install /,0.32,Very Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,High,0.559,Medium Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,Voltage (HV) requirements,0.464,Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,low,0.558,Medium Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,"voltage power system design,",0.512,Medium Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,automation (PLC,0.522,Medium Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,design,0.405,Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,"job delivery,",0.548,Medium Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,New,0.505,Medium Low,BERT (standalone)
in-e1b18fda005dcc65,10/12/2025,Zealand,0.411,Low,BERT (standalone)
in-807d8eb4ac246f16,12/1/2025,ML models,0.75,Medium High,LLM
in-807d8eb4ac246f16,12/1/2025,production optimization,0.849,High,BERT+LLM
in-807d8eb4ac246f16,12/1/2025,quality control,0.75,Medium High,LLM
in-807d8eb4ac246f16,12/1/2025,anomaly detection,0.75,Medium High,LLM
in-807d8eb4ac246f16,12/1/2025,predictive maintenance,0.849,High,BERT+LLM
in-807d8eb4ac246f16,12/1/2025,supply chain forecasting,0.843,High,BERT+LLM
in-807d8eb4ac246f16,12/1/2025,real-time operational analytics,0.75,Medium High,LLM
in-807d8eb4ac246f16,12/1/2025,Decision Intelligence,0.75,Medium High,LLM
in-807d8eb4ac246f16,12/1/2025,"quality control and anomaly detection,",0.556,Medium Low,BERT (standalone)
in-807d8eb4ac246f16,12/1/2025,real,0.557,Medium Low,BERT (standalone)
in-b36c9542b55b4f8e,12/1/2025,Insurance,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,Healthcare,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,Professional Services,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,Retail & Leisure,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,personal injury claims,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,professional liability,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,D&O insurance,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,medical device companies,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,malpractice,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,employment law,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,partnership disputes,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,real estate,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,Financial Services,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,Tech,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,government departments,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,NHS bodies,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,global insurers,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,health sector,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,UK housebuilders,0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,"equity, diversity and inclusion",0.75,Medium High,LLM
in-b36c9542b55b4f8e,12/1/2025,flexible working,0.75,Medium High,LLM
in-798d3a0148089683,11/4/2025,Oracle Database,0.75,Medium High,LLM
in-798d3a0148089683,11/4/2025,SQL,0.847,High,BERT+LLM
in-798d3a0148089683,11/4/2025,PLSQL,0.852,High,BERT+LLM
in-65511a0b3371e388,11/20/2025,private markets,0.75,Medium High,LLM
in-65511a0b3371e388,11/20/2025,investment solutions,0.75,Medium High,LLM
in-65511a0b3371e388,11/20/2025,advisory services,0.75,Medium High,LLM
in-65511a0b3371e388,11/20/2025,data driven insights,0.75,Medium High,LLM
in-65511a0b3371e388,11/20/2025,fund accounting,0.75,Medium High,LLM
in-65511a0b3371e388,11/20/2025,private debt,0.75,Medium High,LLM
in-65511a0b3371e388,11/20/2025,fund administration,0.75,Medium High,LLM
in-65511a0b3371e388,11/20/2025,employment resource groups,0.75,Medium High,LLM
in-65511a0b3371e388,11/20/2025,mentorship programs,0.75,Medium High,LLM
in-65511a0b3371e388,11/20/2025,equal opportunity employment,0.75,Medium High,LLM
in-448585da96833e20,10/30/2025,Network Infrastructure.,0.53,Medium Low,BERT (standalone)
in-448585da96833e20,10/30/2025,"Network LAN,",0.559,Medium Low,BERT (standalone)
in-448585da96833e20,10/30/2025,WAN administration,0.552,Medium Low,BERT (standalone)
in-448585da96833e20,10/30/2025,LAN,0.559,Medium Low,BERT (standalone)
in-448585da96833e20,10/30/2025,"Routers,",0.513,Medium Low,BERT (standalone)
in-448585da96833e20,10/30/2025,"Switches,",0.501,Medium Low,BERT (standalone)
in-448585da96833e20,10/30/2025,"Firewalls,",0.478,Low,BERT (standalone)
in-448585da96833e20,10/30/2025,"Servers, Storage,",0.353,Very Low,BERT (standalone)
in-448585da96833e20,10/30/2025,"Backup,",0.331,Very Low,BERT (standalone)
in-448585da96833e20,10/30/2025,Operating Systems and applications.,0.479,Low,BERT (standalone)
in-448585da96833e20,10/30/2025,Enterprise Network Management.,0.558,Medium Low,BERT (standalone)
in-448585da96833e20,10/30/2025,System and Network configuration,0.551,Medium Low,BERT (standalone)
in-448585da96833e20,10/30/2025,"System,Windows, Server Configuration",0.499,Low,BERT (standalone)
in-448585da96833e20,10/30/2025,CISCO,0.56,Medium Low,BERT (standalone)
in-448585da96833e20,10/30/2025,Network management,0.555,Medium Low,BERT (standalone)
in-448585da96833e20,10/30/2025,Diploma / Degree,0.463,Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,React,0.829,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,Redux,0.852,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,MicroFrontend architecture,0.836,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,Java,0.846,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,RESTful APIs,0.85,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,GraphQL,0.85,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,event-driven systems,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,PostgreSQL,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,SQL Server,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,DynamoDB,0.847,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,MongoDB,0.84,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,AWS,0.847,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,Azure,0.852,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,GCP,0.851,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,Terraform,0.849,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,CloudFormation,0.852,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,GitHub Actions,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,Octopus Deploy,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,Jenkins,0.852,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,unit testing,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,integration testing,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,contract testing,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,E2E testing,0.781,Medium High,BERT+LLM
in-748801e8b898abcc,10/30/2025,Observe,0.833,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,Grafana,0.848,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,Prometheus,0.852,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,SRE,0.85,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,SLIs,0.851,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,SLOs,0.757,Medium High,BERT+LLM
in-748801e8b898abcc,10/30/2025,runbooks,0.845,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,incident management,0.849,High,BERT+LLM
in-748801e8b898abcc,10/30/2025,DevOps,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,full stack web development,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,system administration,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,system engineering,0.75,Medium High,LLM
in-748801e8b898abcc,10/30/2025,development,0.432,Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,"coding,",0.558,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,"infrastructure management,",0.558,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,"system admin / engineering,",0.553,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,DevOps Toolchains.,0.556,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,Frontend,0.476,Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,event,0.559,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,SQL,0.505,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,"Server,",0.492,Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,Cloud & Infrastructure,0.532,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,CD & Testing,0.442,Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,GitHub,0.559,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,"Actions,",0.544,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,Octopus,0.56,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,"Deploy,",0.516,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,comprehensive testing,0.441,Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,"integration,",0.48,Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,"contract,",0.538,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,E2E).,0.531,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,Infrastructure,0.52,Medium Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,as Code:,0.439,Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,Testing,0.471,Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,"Unit, integration, contract,",0.427,Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,monitoring,0.326,Very Low,BERT (standalone)
in-748801e8b898abcc,10/30/2025,performance tuning,0.425,Low,BERT (standalone)
in-54f4e873d5f6a81b,11/11/2025,Microsoft Fabric,0.75,Medium High,LLM
in-54f4e873d5f6a81b,11/11/2025,Power BI,0.827,High,BERT+LLM
in-54f4e873d5f6a81b,11/11/2025,Azure,0.785,Medium High,BERT+LLM
in-54f4e873d5f6a81b,11/11/2025,SQL Server,0.759,Medium High,BERT+LLM
in-54f4e873d5f6a81b,11/11/2025,GDPR,0.75,Medium High,LLM
in-54f4e873d5f6a81b,11/11/2025,SOC,0.843,High,BERT+LLM
in-54f4e873d5f6a81b,11/11/2025,PCI,0.825,High,BERT+LLM
in-54f4e873d5f6a81b,11/11/2025,Python,0.75,Medium High,LLM
in-54f4e873d5f6a81b,11/11/2025,PowerShell,0.844,High,BERT+LLM
in-54f4e873d5f6a81b,11/11/2025,Bash,0.75,Medium High,LLM
in-54f4e873d5f6a81b,11/11/2025,Cloud cost optimization,0.846,High,BERT+LLM
in-54f4e873d5f6a81b,11/11/2025,compliance standards,0.75,Medium High,LLM
in-54f4e873d5f6a81b,11/11/2025,data governance standards,0.795,Medium High,BERT+LLM
in-54f4e873d5f6a81b,11/11/2025,"performance tuning,",0.522,Medium Low,BERT (standalone)
in-54f4e873d5f6a81b,11/11/2025,"access governance,",0.536,Medium Low,BERT (standalone)
