knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
population health,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.14077236,0.14077236,0.09270619,0.05832533,0.04806617,MCK03,WEF06,WEF_FutureOfJobs_2025,0.0
property availability,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.20369838,0.20369838,0.19251564,0.17881517,0.01118274,MCK05,DEC03,WEF_FutureOfJobs_2025,0.0
Property and Casualty (P&C) Insurance,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.15878654,0.15878654,0.12632562,0.12475011,0.032460913,WEF03,ESCO02,ESCO_v1.2_2024,0.0
population health forecasting.,1,0.514,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.15034005,0.15034005,0.12340561,0.097775385,0.026934437,DEC01,MCK03,WEF_FutureOfJobs_2025,0.0
population health management,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.17975321,0.17975321,0.15403783,0.13079053,0.02571538,MCK05,ESCO01,McKinsey_FutureOfWork_2025,0.0
port operations,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.22401585,0.22401585,0.20595083,0.1956216,0.01806502,MCK01,WEF04,ONET_BrightOutlook_2024,0.0
Portal for ArcGIS,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.24683109,0.24683109,0.1833731,0.18214357,0.063457996,DEC02,MCK01,ONET_BrightOutlook_2024,0.0
portal system,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.23883227,0.23883227,0.22648226,0.2050268,0.012350008,ONET02,DEC02,ONET_BrightOutlook_2024,0.0
property,2,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.15701123,0.15701123,0.12376556,0.101874135,0.033245668,DEC03,ONET06,WEF_FutureOfJobs_2025,0.0
proper,1,0.359,DEC03,Routine Maintenance Coding,Decline,-0.3,0.11403674,0.11403674,0.0895956,0.08418321,0.024441138,DEC02,WEF08,McKinsey_FutureOfWork_2023,0.0
Print Platforms,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.22088194,0.22088194,0.21146235,0.21051224,0.00941959,WEF04,DEC02,WEF_FutureOfJobs_2025,0.0
print materials,1,0.835,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18766886,0.18766886,0.15874176,0.15682848,0.028927103,MCK02,DEC02,ONET_BrightOutlook_2024,0.0
Print design,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.21369827,0.21369827,0.19062775,0.14780946,0.023070514,ONET03,MCK02,Expert_consensus,0.0
Principles and practices of marketing,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.25984642,0.25984642,0.22522132,0.17615137,0.034625098,ESCO02,MCK02,WEF_FutureOfJobs_2025,0.0
Policy Compliance,1,0.839,DEC03,Routine Maintenance Coding,Decline,-0.3,0.24213953,0.24213953,0.22168289,0.20202515,0.020456642,DEC01,WEF03,McKinsey_FutureOfWork_2023,0.0
PRINCE2,2,0.7995,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.15208703,0.15208703,0.13911773,0.10606888,0.0129693,ONET02,ONET04,ESCO_v1.2_2024,0.0
"proposal,",1,0.559,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.19093709,0.19093709,0.18716626,0.13472097,0.0037708282,WEF07,ONET03,McKinsey_FutureOfWork_2025,0.0
policy design,1,0.847,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16340245,0.16340245,0.15950207,0.14059387,0.003900379,ESCO02,ONET06,McKinsey_FutureOfWork_2023,0.0
microwave network analyzers,1,0.848,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.16311662,0.16311662,0.12010603,0.11352148,0.043010592,WEF03,WEF06,ONET_BrightOutlook_2024,0.0
policy development,2,0.8009999999999999,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.24977334,0.24977334,0.18870218,0.18711479,0.061071157,ESCO01,DEC03,McKinsey_FutureOfWork_2025,0.0
policy endorsement,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.11166831,0.11166831,0.089856215,0.07605635,0.021812096,ESCO02,MCK03,WEF_FutureOfJobs_2025,0.0
principes de conception,1,0.75,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.035616286,0.035616286,-0.0056900056,-0.008603875,0.04130629,ONET03,ONET06,McKinsey_FutureOfWork_2025,0.0
policy formulation,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.10824113,0.10824113,0.098934606,0.09488464,0.009306528,ONET06,DEC03,WEF_FutureOfJobs_2025,0.0
Prophix One,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.058833733,0.058833733,0.05329441,0.048823427,0.005539324,MCK05,MCK01,WEF_FutureOfJobs_2025,0.0
principle of least privilege,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.080002904,0.080002904,0.077968635,0.06270102,0.0020342693,ONET06,DEC03,WEF_FutureOfJobs_2025,0.0
policy frameworks,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.27041596,0.27041596,0.2612605,0.2535172,0.009155452,ONET02,ONET06,McKinsey_FutureOfWork_2023,0.0
Prophix,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.0615739,0.0615739,0.055626396,0.04748928,0.005947504,MCK01,ONET02,ONET_BrightOutlook_2024,0.0
Political Violence,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.12683779,0.12683779,0.12280637,0.1144752,0.0040314198,WEF04,MCK04,WEF_FutureOfJobs_2025,0.0
policy strategy,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.16694967,0.16694967,0.15096107,0.14215235,0.015988603,MCK03,DEC03,ESCO_v1.2_2024,0.0
policy wording,1,0.816,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.15932062,0.15932062,0.15055917,0.14178479,0.008761451,DEC03,WEF01,WEF_FutureOfJobs_2023,0.0
principles and skills of teaching and learning,1,0.75,WEF08,Technological Literacy & Digital Fluency,Strong_Growth,0.85,0.28058597,0.28058597,0.27553228,0.2582619,0.005053699,MCK02,MCK03,WEF_FutureOfJobs_2025,0.0
Polish,1,0.452,DEC03,Routine Maintenance Coding,Decline,-0.3,0.10084893,0.10084893,0.073966,0.06492425,0.026882932,MCK02,MCK03,McKinsey_FutureOfWork_2023,0.0
Prophet,1,0.81,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.13311376,0.13311376,0.09840845,0.075585,0.034705304,MCK05,ONET06,ESCO_v1.2_2024,0.0
property shoots,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.13960937,0.13960937,0.12085578,0.08821545,0.018753588,MCK05,MCK02,McKinsey_FutureOfWork_2023,0.0
Property Sector,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.21286288,0.21286288,0.21115142,0.19225632,0.001711458,ONET06,WEF06,WEF_FutureOfJobs_2025,0.0
print,5,0.603,DEC03,Routine Maintenance Coding,Decline,-0.3,0.10583364,0.10583364,0.08971955,0.08669571,0.016114093,ONET02,WEF01,McKinsey_FutureOfWork_2023,0.0
political,3,0.49766666666666665,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.20416336,0.20416336,0.16984907,0.15044644,0.03431429,MCK03,MCK04,ONET_BrightOutlook_2024,0.0
Political Counsellors,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.29334956,0.29334956,0.23460354,0.19503732,0.058746025,MCK02,MCK04,McKinsey_FutureOfWork_2025,0.0
political knowledge,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.14056504,0.14056504,0.1335237,0.13352208,0.007041335,MCK02,MCK04,McKinsey_FutureOfWork_2025,0.0
print collateral,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.14454116,0.14454116,0.136973,0.1339494,0.0075681657,MCK02,DEC01,McKinsey_FutureOfWork_2023,0.0
portfolio,2,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.22121601,0.22121601,0.21482588,0.18676,0.0063901246,DEC02,ONET06,WEF_FutureOfJobs_2025,0.0
proofs of concept,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.20751572,0.20751572,0.1537114,0.11863464,0.053804323,DEC03,WEF04,ONET_BrightOutlook_2024,0.0
pricing,5,0.7558,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.15469223,0.15469223,0.1342267,0.10038476,0.020465538,ONET06,MCK04,WEF_FutureOfJobs_2025,0.0
Proof of Concept (POC),1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.07239666,0.07239666,0.04919925,0.043089084,0.023197409,ONET06,DEC03,WEF_FutureOfJobs_2025,0.0
project execution,1,0.839,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.29377386,0.29377386,0.26281217,0.21915928,0.030961692,DEC03,ESCO02,ESCO_v1.2_2024,0.0
Primary Care Networks,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.18691963,0.18691963,0.16317603,0.14365233,0.0237436,WEF01,DEC03,WEF_FutureOfJobs_2025,0.0
primary care,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16272908,0.16272908,0.10643057,0.088335894,0.056298517,MCK05,DEC01,McKinsey_FutureOfWork_2023,0.0
Privacy Attested AI Platform,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.2754269,0.2754269,0.2741674,0.24260385,0.0012595057,ONET06,WEF04,WEF_FutureOfJobs_2025,0.0
pricing strategy,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.19938743,0.19938743,0.18892415,0.14585368,0.0104632825,ESCO01,ONET06,WEF_FutureOfJobs_2025,0.0
pricing optimization,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.1599052,0.1599052,0.10615453,0.09905516,0.053750664,ESCO01,MCK04,WEF_FutureOfJobs_2025,0.0
privacy compliance,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.25981474,0.25981474,0.25351718,0.24156079,0.0062975585,ONET06,DEC01,WEF_FutureOfJobs_2025,0.0
Microsoft 365 applications,1,0.734,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2992215,0.2992215,0.29236948,0.22516473,0.006852001,ONET06,WEF04,WEF_FutureOfJobs_2025,0.0
portfolio profitability,1,0.848,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.17486103,0.17486103,0.12004618,0.104740635,0.054814845,DEC02,ESCO01,WEF_FutureOfJobs_2025,0.0
portfolio rate change,1,0.848,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.060215373,0.060215373,0.054423578,0.047333583,0.0057917945,DEC02,WEF05,WEF_FutureOfJobs_2025,0.0
privacy due diligence,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.16814409,0.16814409,0.10841324,0.09452505,0.05973085,ONET02,WEF03,ONET_BrightOutlook_2024,0.0
Microsoft PowerPoint,3,0.8106666666666666,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.20911138,0.20911138,0.19329703,0.1386535,0.015814349,MCK02,ESCO01,ONET_BrightOutlook_2024,0.0
portfolio rebalancing tools,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.23672962,0.23672962,0.1924987,0.17171796,0.044230923,DEC03,ONET02,WEF_FutureOfJobs_2025,0.0
professional degree,1,0.427,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.18366934,0.18366934,0.17467918,0.17391706,0.008990169,MCK02,ESCO02,ONET_BrightOutlook_2024,0.0
project bootstrapping.,1,0.487,DEC02,Legacy Web Development,Decline,-0.4,0.25963756,0.25963756,0.24608716,0.20722322,0.013550401,DEC03,ONET03,Expert_consensus,0.0
pricing inquiries,1,0.831,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.1582707,0.1582707,0.15046811,0.13474108,0.0078025907,WEF05,MCK04,ESCO_v1.2_2024,0.0
project,10,0.4484,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.25531846,0.25531846,0.21603943,0.21306719,0.03927903,MCK04,MCK03,ESCO_v1.2_2024,0.0
Portfolio Strategy,1,0.822,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.20479178,0.20479178,0.18898445,0.15044248,0.01580733,MCK05,DEC02,ESCO_v1.2_2024,0.0
pricing and payments,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2585053,0.2585053,0.250533,0.09854587,0.0079723,ONET06,MCK04,WEF_FutureOfJobs_2025,0.0
portfolio valuation,1,0.845,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.115407355,0.115407355,0.11449983,0.081605025,0.0009075254,MCK05,ESCO01,WEF_FutureOfJobs_2025,0.0
Portuguese culture,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.11150591,0.11150591,0.10881708,0.10338934,0.0026888326,MCK05,MCK03,McKinsey_FutureOfWork_2023,0.0
Pricing Analysis,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.21786685,0.21786685,0.18029356,0.16622265,0.037573293,ESCO02,ONET06,WEF_FutureOfJobs_2025,0.0
progressive delivery,1,0.813,DEC02,Legacy Web Development,Decline,-0.4,0.20702958,0.20702958,0.18543868,0.15704396,0.021590903,MCK02,MCK05,Expert_consensus,0.0
pricing algorithms,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.24298134,0.24298134,0.2092347,0.12590988,0.033746645,WEF05,ONET02,ONET_BrightOutlook_2024,0.0
Progressive,1,0.417,DEC02,Legacy Web Development,Decline,-0.4,0.22613558,0.22613558,0.16920155,0.16136612,0.05693403,MCK03,MCK05,Expert_consensus,0.0
POs,2,0.645,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.16680579,0.16680579,0.12622818,0.113439135,0.040577605,ONET03,WEF04,ONET_BrightOutlook_2024,0.0
progress visualization,1,0.846,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.22130089,0.22130089,0.1991608,0.18073325,0.022140086,MCK02,ONET02,McKinsey_FutureOfWork_2025,0.0
Primary Casualty,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.13824631,0.13824631,0.13048993,0.11641378,0.007756382,MCK03,ESCO01,McKinsey_FutureOfWork_2023,0.0
"Primary Casualty, NA Auto, WC, AL,",1,0.364,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.2028011,0.2028011,0.19450252,0.18653408,0.008298576,MCK02,ESCO01,McKinsey_FutureOfWork_2025,0.0
privacy and security,2,0.6035,WEF03,Cybersecurity,Strong_Growth,0.9,0.25518528,0.25518528,0.20881072,0.19537717,0.04637456,ONET06,ONET02,WEF_FutureOfJobs_2025,0.0
MicroFrontend architecture,1,0.836,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2658216,0.2658216,0.22249383,0.21276653,0.04332778,WEF04,DEC02,ONET_BrightOutlook_2024,0.0
Promus Ventures,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24896781,0.24896781,0.19584239,0.18786857,0.053125426,ESCO01,ONET02,McKinsey_FutureOfWork_2025,0.0
prompt-response data,1,0.75,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.17040537,0.17040537,0.14772369,0.11737443,0.022681683,WEF07,WEF03,WEF_FutureOfJobs_2023,0.0
prompt script,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.18612838,0.18612838,0.17362466,0.13729164,0.012503713,DEC03,MCK01,WEF_FutureOfJobs_2025,0.0
prompt orchestration,1,0.532,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.21625313,0.21625313,0.16191152,0.14840941,0.054341614,MCK02,MCK01,WEF_FutureOfJobs_2025,0.0
promotions,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2370975,0.2370975,0.20899035,0.20878626,0.028107151,MCK03,ESCO01,WEF_FutureOfJobs_2025,0.0
portfolio construction,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.23860934,0.23860934,0.213476,0.20025899,0.025133342,ESCO02,ESCO01,Expert_consensus,0.0
promotional strategies,1,0.845,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2858444,0.2858444,0.19109777,0.174905,0.09474662,ESCO01,MCK03,WEF_FutureOfJobs_2025,0.0
promotional materials,2,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.24319577,0.24319577,0.20821035,0.19911207,0.034985423,ONET03,MCK02,WEF_FutureOfJobs_2025,0.0
Prisma Cloud,1,0.759,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.27948168,0.27948168,0.15259117,0.1296036,0.12689051,ONET02,WEF02,WEF_FutureOfJobs_2025,0.0
Promotional animation,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.17958137,0.17958137,0.17340448,0.14669214,0.006176889,DEC02,ONET03,ONET_BrightOutlook_2024,0.0
Prometheus,9,0.8276666666666667,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.17949806,0.17949806,0.15417247,0.14136328,0.025325596,ONET02,WEF04,WEF_FutureOfJobs_2025,0.0
Prisma Data Platform,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2919986,0.2919986,0.24893829,0.20629233,0.043060303,WEF02,DEC01,ONET_BrightOutlook_2024,0.0
microphones,1,0.702,DEC02,Legacy Web Development,Decline,-0.4,0.1598846,0.1598846,0.1538287,0.14580292,0.0060559064,ONET02,WEF04,Expert_consensus,0.0
portfolio planning,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.27440825,0.27440825,0.22974275,0.20759663,0.0446655,MCK04,ESCO02,ESCO_v1.2_2024,0.0
Microsoft Project,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.29431918,0.29431918,0.29200882,0.2695534,0.0023103654,ONET03,MCK02,WEF_FutureOfJobs_2025,0.0
Primavera P6,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.12302121,0.12302121,0.11739423,0.08013779,0.0056269765,ESCO01,MCK03,ONET_BrightOutlook_2024,0.0
Microsoft professional certification,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.23849958,0.23849958,0.22377391,0.19733715,0.01472567,ONET05,ESCO02,McKinsey_FutureOfWork_2025,0.0
Microsoft products,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.25749397,0.25749397,0.24051361,0.23903686,0.016980365,ONET03,DEC02,WEF_FutureOfJobs_2025,0.0
Project Performance Reviews,1,0.846,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.2204619,0.2204619,0.22005944,0.18234426,0.00040246546,DEC03,MCK02,ESCO_v1.2_2024,0.0
microservice testing,1,0.75,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.24799846,0.24799846,0.20644072,0.14235012,0.041557744,WEF04,ONET01,ONET_BrightOutlook_2024,0.0
Primavera,1,0.807,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.13826683,0.13826683,0.099743895,0.08073947,0.038522936,MCK03,ESCO01,ONET_BrightOutlook_2024,0.0
primary healthcare,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.13885641,0.13885641,0.11799101,0.10355015,0.020865403,DEC01,MCK05,McKinsey_FutureOfWork_2023,0.0
portfolio monitoring,2,0.7969999999999999,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.21636562,0.21636562,0.16930175,0.16820185,0.047063872,WEF02,ESCO01,ONET_BrightOutlook_2024,0.0
Microsoft 365,6,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.28502142,0.28502142,0.26245788,0.24281915,0.022563547,DEC02,ONET06,WEF_FutureOfJobs_2025,0.0
privacy,11,0.6533636363636364,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.20217808,0.20217808,0.16859645,0.14596424,0.03358163,ONET02,WEF03,ONET_BrightOutlook_2024,0.0
project justification reports,1,0.835,DEC03,Routine Maintenance Coding,Decline,-0.3,0.28272417,0.28272417,0.2707686,0.2602019,0.011955559,ESCO01,MCK02,McKinsey_FutureOfWork_2023,0.0
private hospital costings,1,0.843,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.11661102,0.11661102,0.10841171,0.070626,0.008199312,DEC01,MCK03,ESCO_v1.2_2024,0.0
Product,8,0.633875,DEC03,Routine Maintenance Coding,Decline,-0.3,0.11450956,0.11450956,0.10728075,0.10509817,0.0072288066,MCK05,WEF05,McKinsey_FutureOfWork_2023,0.0
prescriptive models,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.17159234,0.17159234,0.12977137,0.103774354,0.041820973,WEF07,DEC01,WEF_FutureOfJobs_2025,0.0
product narratives,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.25786832,0.25786832,0.23064017,0.2064017,0.027228147,MCK02,DEC03,ESCO_v1.2_2024,0.0
Microsoft stack,2,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.27794293,0.27794293,0.2714901,0.24676552,0.0064528286,ONET02,WEF04,Expert_consensus,0.0
power integrity,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.20513815,0.20513815,0.13391955,0.13350908,0.071218595,ONET02,DEC03,WEF_FutureOfJobs_2025,0.0
power management,1,0.75,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.21522719,0.21522719,0.21483506,0.18429852,0.00039212406,ESCO01,ONET02,WEF_FutureOfJobs_2025,0.0
process logic,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.29051262,0.29051262,0.21041764,0.18883352,0.08009498,ONET02,MCK04,McKinsey_FutureOfWork_2025,0.0
power markets,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.23984665,0.23984665,0.20189492,0.18203567,0.037951723,WEF05,WEF06,ONET_BrightOutlook_2024,0.0
process modeling,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.27995315,0.27995315,0.27966422,0.2341397,0.00028893352,MCK01,ONET02,ESCO_v1.2_2024,0.0
Microsoft Office VBA,1,0.752,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.16282499,0.16282499,0.14203346,0.12622902,0.02079153,DEC03,WEF01,WEF_FutureOfJobs_2023,0.0
power metrics,1,0.75,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.27082214,0.27082214,0.19941373,0.16304877,0.071408406,WEF03,MCK05,WEF_FutureOfJobs_2025,0.0
Power Platform,9,0.76,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.22350888,0.22350888,0.20770983,0.19938292,0.015799046,DEC02,WEF05,WEF_FutureOfJobs_2025,0.0
process optimization,4,0.65925,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.20761982,0.20761982,0.20065024,0.16226691,0.006969571,ONET02,MCK04,McKinsey_FutureOfWork_2025,0.0
