job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,composite_score,verification_level,threshold_source,is_verified
in-688c9596567360d1,,maintain automated tests,Hard,Create,0.616,Medium,LLM,0.82,0.93,0.6559,Verified_HIGH,calibrated,True
in-688c9596567360d1,,build DevOps workflows,Hard,Create,0.695,Medium,LLM,0.8,0.93,0.6844999999999999,Verified_HIGH,calibrated,True
in-688c9596567360d1,,monitor protocol performance,Hard,Analyze,0.724,Medium High,LLM,1.0,0.93,0.7261,Verified_HIGH,calibrated,True
in-688c9596567360d1,,debug protocol performance,Hard,Analyze,0.724,Medium High,LLM,1.0,0.93,0.7261,Verified_HIGH,calibrated,True
in-688c9596567360d1,,optimize protocol performance,Hard,Evaluate,0.724,Medium High,LLM,1.0,0.93,0.7261,Verified_HIGH,calibrated,True
in-688c9596567360d1,,monitor protocol reliability,Hard,Analyze,0.724,Medium High,LLM,1.0,0.93,0.7261,Verified_HIGH,calibrated,True
in-688c9596567360d1,,debug protocol reliability,Hard,Analyze,0.724,Medium High,LLM,1.0,0.93,0.7261,Verified_HIGH,calibrated,True
in-688c9596567360d1,,optimize protocol reliability,Hard,Evaluate,0.724,Medium High,LLM,1.0,0.93,0.7261,Verified_HIGH,calibrated,True
in-688c9596567360d1,,building intelligent dashboards,Hard,Create,0.531,Medium Low,BERT (standalone),0.89,0.84,0.6054,Verified_HIGH,calibrated,True
in-688c9596567360d1,,predictive,Hard,Evaluate,0.533,Medium Low,BERT (standalone),0.9,0.84,0.6077000000000001,Verified_HIGH,calibrated,True
in-688c9596567360d1,,enhance user yield strategies.,Hard,Create,0.598,Medium Low,BERT (standalone),0.8,0.84,0.6187,Verified_HIGH,calibrated,True
in-688c9596567360d1,,Design,Hard,Create,0.648,Medium,BERT (standalone),0.78,0.84,0.6732000000000001,Verified_HIGH,calibrated,True
in-688c9596567360d1,,Architect,Hard,Create,0.66,Medium,BERT (standalone),0.87,0.84,0.6539999999999999,Verified_HIGH,calibrated,True
in-688c9596567360d1,,inform vault strategies,Hard,Evaluate,0.531,Medium Low,BERT (standalone),0.81,0.84,0.5934,Verified_MEDIUM,calibrated,True
in-688c9596567360d1,,user decisions.,Hard,Apply,0.531,Medium Low,BERT (standalone),0.81,0.84,0.5934,Verified_MEDIUM,calibrated,True
in-df4c58ba7dee56c3,,define strategy for Python driver,Hard,Evaluate,0.59,Medium Low,LLM,0.77,0.9,0.629,Verified_HIGH,calibrated,True
in-df4c58ba7dee56c3,,define roadmap for Python driver,Hard,Understand,0.589,Medium Low,LLM,0.77,0.9,0.6286,Verified_HIGH,calibrated,True
in-df4c58ba7dee56c3,,define strategy for integrations,Hard,Evaluate,0.595,Medium Low,LLM,0.82,0.9,0.6385,Verified_HIGH,calibrated,True
in-df4c58ba7dee56c3,,define roadmap for integrations,Hard,Understand,0.594,Medium Low,LLM,0.81,0.9,0.6366,Verified_HIGH,calibrated,True
in-df4c58ba7dee56c3,,define strategy for tooling,Hard,Evaluate,0.591,Medium Low,LLM,0.78,0.9,0.6308999999999999,Verified_HIGH,calibrated,True
in-df4c58ba7dee56c3,,define roadmap for tooling,Hard,Understand,0.59,Medium Low,LLM,0.77,0.9,0.629,Verified_HIGH,calibrated,True
in-df4c58ba7dee56c3,,define the strategy,Hard,Evaluate,0.512,Medium Low,BERT (standalone),0.77,0.81,0.5708,Verified_MEDIUM,calibrated,True
in-df4c58ba7dee56c3,,roadmap,Hard,Understand,0.516,Medium Low,BERT (standalone),0.81,0.81,0.5784,Verified_MEDIUM,calibrated,True
in-80759602520c230d,,review work,Soft,,0.857,High,BERT+LLM,0.77,1.24,0.8377999999999999,Verified_HIGH,calibrated,True
in-80759602520c230d,,authorize work,Soft,,0.835,High,BERT+LLM,0.78,1.27,0.8395,Verified_HIGH,calibrated,True
in-80759602520c230d,,oversee programs for technical competency and quality,Soft,,0.846,High,BERT+LLM,0.81,1.27,0.8484,Verified_HIGH,calibrated,True
in-80759602520c230d,,monitor technical competency of teams,Soft,,1.0,Very High,BERT+LLM,0.8,1.28,0.9115,Verified_HIGH,calibrated,True
in-80759602520c230d,,ensure team member adherence to company processes,Soft,,1.0,Very High,BERT+LLM,0.78,1.29,0.9115,Verified_HIGH,calibrated,True
in-80759602520c230d,,ensure team member adherence to generally accepted engineering and design practices,Soft,,0.729,Medium High,LLM,0.8,0.99,0.7161,Verified_HIGH,calibrated,True
in-80759602520c230d,,ensure team member adherence to regulatory requirements,Soft,,0.731,Medium High,LLM,0.81,0.99,0.7183999999999999,Verified_HIGH,calibrated,True
in-80759602520c230d,,ensure team member adherence to customer specifications,Soft,,0.731,Medium High,LLM,0.81,0.99,0.7183999999999999,Verified_HIGH,calibrated,True
in-80759602520c230d,,support global standardization,Soft,,0.904,Very High,BERT+LLM,0.88,1.29,0.8881,Verified_HIGH,calibrated,True
in-80759602520c230d,,use drawing and document templates,Hard,Apply,0.768,Medium High,LLM,0.78,0.99,0.7287,Verified_HIGH,calibrated,True
in-80759602520c230d,,assure understanding of technical knowledge,Soft,,0.856,High,BERT+LLM,0.82,1.28,0.8569,Verified_HIGH,calibrated,True
in-80759602520c230d,,assure understanding of legal requirements,Soft,,0.621,Medium,BERT+LLM,0.84,0.99,0.6789,Verified_HIGH,calibrated,True
in-80759602520c230d,,assure understanding of customer specifications,Soft,,0.677,Medium,LLM,0.86,0.99,0.7043,Verified_HIGH,calibrated,True
in-80759602520c230d,,use local/global standards to support technical excellence,Soft,,0.672,Medium,LLM,0.82,0.99,0.6963,Verified_HIGH,calibrated,True
in-80759602520c230d,,quality,Hard,Apply,0.527,Medium Low,BERT (standalone),0.81,0.89,0.6068,Verified_HIGH,calibrated,True
in-80759602520c230d,,use of drawing,Hard,Apply,0.647,Medium,BERT (standalone),0.72,0.89,0.6413,Verified_HIGH,calibrated,True
in-80759602520c230d,,document templates.,Hard,Apply,0.668,Medium,BERT (standalone),0.87,0.89,0.6721999999999999,Verified_HIGH,calibrated,True
in-80759602520c230d,,customer specifications whenever viable,Hard,Apply,0.53,Medium Low,BERT (standalone),0.87,0.89,0.617,Verified_HIGH,calibrated,True
in-80759602520c230d,,lawful.,Hard,Apply,0.523,Medium Low,BERT (standalone),0.81,0.89,0.6052000000000001,Verified_HIGH,calibrated,True
in-80759602520c230d,,Use local / global standards,Hard,Apply,0.684,Medium,BERT (standalone),0.74,0.89,0.6590999999999999,Verified_HIGH,calibrated,True
in-80759602520c230d,,support technical excellence.,Hard,Evaluate,0.697,Medium,BERT (standalone),0.87,0.89,0.6838,Verified_HIGH,calibrated,True
in-994763d7530e88b1,,provide commercial advice,Soft,,0.612,Medium,LLM,0.83,0.9,0.6467999999999999,Verified_HIGH,calibrated,True
in-994763d7530e88b1,,provide technical advice,Soft,,0.611,Medium,LLM,0.82,0.9,0.6448999999999999,Verified_HIGH,calibrated,True
in-994763d7530e88b1,,provide operational advice,Soft,,0.613,Medium,LLM,0.84,0.9,0.6486999999999999,Verified_HIGH,calibrated,True
in-994763d7530e88b1,,create master plans,Hard,Create,0.639,Medium,LLM,0.77,0.9,0.6486000000000001,Verified_HIGH,calibrated,True
in-5dc0137fea6a865d,,solve problems,Soft,,0.608,Medium,LLM,0.8,0.9,0.7157,Verified_HIGH,calibrated,True
in-5dc0137fea6a865d,,improve lives,Soft,,0.606,Medium,LLM,0.78,0.9,0.6368999999999999,Verified_HIGH,calibrated,True
in-5dc0137fea6a865d,,use technology,Hard,Analyze,0.618,Medium,LLM,0.8,0.9,0.6522,Verified_HIGH,calibrated,True
in-9a4ed3eee44b552b,,apply PeopleSoft maintenance,Hard,Apply,0.681,Medium,LLM,0.86,0.9,0.6789,Verified_HIGH,calibrated,True
in-9a4ed3eee44b552b,,apply application/Tools upgrades,Hard,Evaluate,0.606,Medium,LLM,0.9,0.9,0.6548999999999999,Verified_HIGH,calibrated,True
in-9a4ed3eee44b552b,,apply PUM,Hard,Apply,0.661,Medium,LLM,0.72,0.9,0.6498999999999999,Verified_HIGH,calibrated,True
in-1bb577efa30c9a9d,,work with networking teams,Soft,,0.66,Medium,LLM,0.77,0.9,0.657,Verified_HIGH,calibrated,True
in-1bb577efa30c9a9d,,work with WiFi teams,Soft,,0.654,Medium,LLM,0.73,0.9,0.6486000000000001,Verified_HIGH,calibrated,True
in-1bb577efa30c9a9d,,work with hardware teams,Soft,,0.658,Medium,LLM,0.76,0.9,0.6547000000000001,Verified_HIGH,calibrated,True
in-1bb577efa30c9a9d,,ensure efficient distribution,Soft,,0.645,Medium,LLM,0.87,0.9,0.6659999999999999,Verified_HIGH,calibrated,True
in-1bb577efa30c9a9d,,ensure high quality distribution,Soft,,0.638,Medium,LLM,0.82,0.9,0.6557000000000001,Verified_HIGH,calibrated,True
in-68071ee351033ae8,,design IC package,Hard,Create,0.665,Medium,LLM,0.75,0.9,0.6559999999999999,Verified_HIGH,calibrated,True
in-21b65d0610e66d01,,value inclusivity,Soft,,0.641,Medium,LLM,0.84,0.9,0.6598999999999999,Verified_HIGH,calibrated,True
in-21b65d0610e66d01,,value empathy,Soft,,0.688,Medium,LLM,0.78,0.9,0.6697,Verified_HIGH,calibrated,True
in-21b65d0610e66d01,,communicate openly,Soft,,0.643,Medium,LLM,0.86,0.9,0.6637000000000001,Verified_HIGH,calibrated,True
in-21b65d0610e66d01,,provide feedback for growth,Soft,,0.633,Medium,LLM,0.78,0.9,0.6477,Verified_HIGH,calibrated,True
in-99e491f32ff77da0,,provide customer service,Soft,,0.639,Medium,LLM,0.82,0.9,0.6636000000000001,Verified_HIGH,calibrated,True
in-99e491f32ff77da0,,communicate interpersonally,Soft,,0.914,Very High,BERT+LLM,0.9,0.9,0.7781,Verified_HIGH,calibrated,True
in-99e491f32ff77da0,,listen actively,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-99e491f32ff77da0,,communicate verbally,Soft,,0.647,Medium,LLM,0.89,0.9,0.6698,Verified_HIGH,calibrated,True
in-99e491f32ff77da0,,communicate in writing,Soft,,0.636,Medium,LLM,0.8,0.9,0.6668999999999999,Verified_HIGH,calibrated,True
in-99e491f32ff77da0,,customer service skills,Hard,Apply,0.408,Low,BERT (standalone),0.81,0.81,0.5352,Verified_MEDIUM,calibrated,True
in-99e491f32ff77da0,,communication skills,Soft,,0.562,Medium Low,BERT (standalone),0.89,0.81,0.6463000000000001,Verified_HIGH,calibrated,True
in-731fc34f48c31ddd,,conduct candidate interviews,Soft,,0.616,Medium,LLM,0.86,0.9,0.6528999999999999,Verified_HIGH,calibrated,True
in-731fc34f48c31ddd,,evaluate candidates,Soft,,0.617,Medium,LLM,0.87,0.9,0.6548,Verified_HIGH,calibrated,True
in-3cb0315c9817c8d0,,protect children,Soft,,0.639,Medium,LLM,0.83,0.9,0.6576,Verified_HIGH,calibrated,True
in-3cb0315c9817c8d0,,reunify families,Soft,,0.639,Medium,LLM,0.83,0.9,0.6576,Verified_HIGH,calibrated,True
in-3cb0315c9817c8d0,,ensure safe living environments,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-3cb0315c9817c8d0,,prevent unnecessary trauma,Soft,,0.641,Medium,LLM,0.84,0.9,0.6598999999999999,Verified_HIGH,calibrated,True
in-fccebe9f39e20a5c,,develop training solutions,Hard,Create,0.678,Medium,LLM,0.84,0.9,0.6747000000000001,Verified_HIGH,calibrated,True
in-fccebe9f39e20a5c,,address individual training,Hard,Apply,0.573,Medium Low,LLM,0.85,0.9,0.6341999999999999,Verified_HIGH,calibrated,True
in-fccebe9f39e20a5c,,address collective training,Hard,Apply,0.573,Medium Low,LLM,0.85,0.9,0.6341999999999999,Verified_HIGH,calibrated,True
in-c3d2f61b501acb8c,,streamline patient flow,Hard,Apply,0.569,Medium Low,LLM,0.81,0.9,0.6266,Verified_HIGH,calibrated,True
in-c3d2f61b501acb8c,,streamline clinical documentation,Hard,Apply,0.606,Medium,LLM,0.9,0.9,0.6548999999999999,Verified_HIGH,calibrated,True
in-c3d2f61b501acb8c,,streamline operational management,Hard,Apply,0.579,Medium Low,LLM,0.9,0.9,0.6441,Verified_HIGH,calibrated,True
in-3ba7bd305620f5c0,,collaborate with team,Soft,,0.662,Medium,LLM,0.79,0.9,0.7658,Verified_HIGH,calibrated,True
in-fafd0a966425224e,,implement Elective Surgery Reform Unit,Hard,Apply,0.673,Medium,LLM,0.8,0.9,0.6667000000000001,Verified_HIGH,calibrated,True
in-fafd0a966425224e,,build improvement initiatives,Soft,,0.645,Medium,LLM,0.87,0.9,0.6659999999999999,Verified_HIGH,calibrated,True
in-fafd0a966425224e,,build reform initiatives,Soft,,0.639,Medium,LLM,0.82,0.9,0.6561,Verified_HIGH,calibrated,True
in-761b1a8b3aa91eb0,,define protection strategies,Hard,Evaluate,0.627,Medium,LLM,0.86,0.94,0.6692999999999999,Verified_HIGH,calibrated,True
in-761b1a8b3aa91eb0,,implement protection strategies,Hard,Evaluate,0.98,Very High,BERT+LLM,0.89,1.22,0.899,Verified_HIGH,calibrated,True
in-761b1a8b3aa91eb0,,define protection standards,Hard,Remember,0.71,Medium High,LLM,0.85,0.94,0.7009999999999998,Verified_HIGH,calibrated,True
in-761b1a8b3aa91eb0,,implement protection standards,Hard,Apply,0.714,Medium High,LLM,0.88,0.94,0.7071,Verified_HIGH,calibrated,True
in-761b1a8b3aa91eb0,,partner with professionals,Soft,,0.67,Medium,LLM,0.84,0.94,0.6835,Verified_HIGH,calibrated,True
in-761b1a8b3aa91eb0,,define,Hard,Remember,0.597,Medium Low,BERT (standalone),0.78,0.85,0.6183,Verified_HIGH,calibrated,True
in-761b1a8b3aa91eb0,,standards for all classes of data.,Hard,Apply,0.451,Low,BERT (standalone),0.75,0.85,0.5554,Verified_MEDIUM,calibrated,True
in-73204c7e4e84e27c,,lead UX/UI design,Hard,Create,0.665,Medium,LLM,0.75,0.9,0.6559999999999999,Verified_HIGH,calibrated,True
in-73204c7e4e84e27c,,lead digital product capability,Hard,Apply,0.569,Medium Low,LLM,0.81,0.9,0.6266,Verified_HIGH,calibrated,True
in-46d754a162037993,,migrate business workflow,Hard,Evaluate,0.982,Very High,BERT+LLM,0.82,1.24,0.8953,Verified_HIGH,calibrated,True
in-46d754a162037993,,review code,Hard,Evaluate,0.744,Medium High,LLM,0.75,0.96,0.7056,Verified_HIGH,calibrated,True
in-46d754a162037993,,understand code,Hard,Apply,0.754,Medium High,LLM,0.81,0.96,0.7185999999999999,Verified_HIGH,calibrated,True
in-46d754a162037993,,understand problem space,Soft,,0.794,Medium High,BERT+LLM,0.8,1.25,0.8201,Verified_HIGH,calibrated,True
in-46d754a162037993,,create project plans,Hard,Create,1.0,Very High,BERT+LLM,0.78,1.25,0.8995,Verified_HIGH,calibrated,True
in-46d754a162037993,,document features,Soft,,0.657,Medium,LLM,0.84,0.96,0.6842999999999999,Verified_HIGH,calibrated,True
in-46d754a162037993,,detail functionality,Soft,,0.664,Medium,LLM,0.89,0.96,0.6945999999999999,Verified_HIGH,calibrated,True
in-46d754a162037993,,review,Hard,Evaluate,0.672,Medium,BERT (standalone),0.78,0.87,0.6543,Verified_HIGH,calibrated,True
in-46d754a162037993,,understand other developers code,Hard,Create,0.554,Medium Low,BERT (standalone),0.82,0.87,0.6131,Verified_HIGH,calibrated,True
in-46d754a162037993,,Work with project stakeholders,Hard,Apply,0.513,Medium Low,BERT (standalone),0.8,0.87,0.5937000000000001,Verified_MEDIUM,calibrated,True
in-46d754a162037993,,document,Hard,Apply,0.67,Medium,BERT (standalone),0.84,0.87,0.6625,Verified_HIGH,calibrated,True
in-46d754a162037993,,detail the features,Hard,Understand,0.66,Medium,BERT (standalone),0.77,0.87,0.6479999999999999,Verified_HIGH,calibrated,True
in-46d754a162037993,,functionality of the proposed solution.,Hard,Apply,0.506,Medium Low,BERT (standalone),0.81,0.87,0.5924,Verified_MEDIUM,calibrated,True
in-520d9e37336f7ecd,,relax and refuel,Soft,,0.601,Medium,LLM,0.74,0.9,0.6288999999999999,Verified_HIGH,calibrated,True
in-520d9e37336f7ecd,,work remotely,Soft,,0.606,Medium,LLM,0.78,0.9,0.6444,Verified_HIGH,calibrated,True
in-520d9e37336f7ecd,,work flexibly,Soft,,0.606,Medium,LLM,0.78,0.9,0.6518999999999999,Verified_HIGH,calibrated,True
in-520d9e37336f7ecd,,manage school commitments,Soft,,0.612,Medium,LLM,0.83,0.9,0.6467999999999999,Verified_HIGH,calibrated,True
in-520d9e37336f7ecd,,travel in off-peak hours,Soft,,0.603,Medium,LLM,0.76,0.9,0.6326999999999999,Verified_HIGH,calibrated,True
in-520d9e37336f7ecd,,look after family,Soft,,0.602,Medium,LLM,0.75,0.9,0.6308,Verified_HIGH,calibrated,True
in-520d9e37336f7ecd,,attend to life's events,Soft,,0.602,Medium,LLM,0.75,0.9,0.6308,Verified_HIGH,calibrated,True
in-520d9e37336f7ecd,,plan career,Soft,,0.602,Medium,LLM,0.75,0.9,0.6308,Verified_HIGH,calibrated,True
in-520d9e37336f7ecd,,plan development,Soft,,0.611,Medium,LLM,0.83,0.9,0.6463999999999999,Verified_HIGH,calibrated,True
in-520d9e37336f7ecd,,use Fuel50 software,Hard,Apply,0.697,Medium,LLM,0.77,0.9,0.6718,Verified_HIGH,calibrated,True
in-520d9e37336f7ecd,,use Fuellie University,Hard,Apply,0.702,Medium High,LLM,0.8,0.9,0.6782999999999999,Verified_HIGH,calibrated,True
in-456c0a8c0e5eb68b,,elicit feedback,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-456c0a8c0e5eb68b,,incorporate suggestions,Soft,,0.649,Medium,LLM,0.9,0.9,0.6721,Verified_HIGH,calibrated,True
in-456c0a8c0e5eb68b,,work in a distraction-free environment,Soft,,0.636,Medium,LLM,0.8,0.9,0.6518999999999999,Verified_HIGH,calibrated,True
in-7a7711191c02b046,,create products,Hard,Create,1.0,Very High,BERT+LLM,0.81,1.26,0.907,Verified_HIGH,calibrated,True
in-7a7711191c02b046,,create experiences,Hard,Create,0.745,Medium High,BERT+LLM,0.88,0.97,0.736,Verified_HIGH,calibrated,True
in-7a7711191c02b046,,delight users,Soft,,0.68,Medium,LLM,0.78,0.97,0.6874999999999999,Verified_HIGH,calibrated,True
in-cf284d58281847c3,,develop enterprise AI software solutions,Hard,Create,0.981,Very High,LLM,0.82,1.25,0.8979,Verified_HIGH,calibrated,True
in-cf284d58281847c3,,deliver enterprise AI software solutions,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.26,0.9085,Verified_HIGH,calibrated,True
in-cf284d58281847c3,,collaborate with teammates,Soft,,0.63,Medium,BERT+LLM,0.83,0.98,0.6779999999999999,Verified_HIGH,calibrated,True
in-cf284d58281847c3,,mentor technical and non-technical teammates,Soft,,0.955,Very High,BERT+LLM,0.83,0.98,0.8079999999999998,Verified_HIGH,calibrated,True
in-cf284d58281847c3,,plan enterprise AI software solutions,Soft,,0.839,High,LLM,0.8,1.24,0.8351,Verified_HIGH,calibrated,True
in-cf284d58281847c3,,disciplined,Hard,Apply,0.531,Medium Low,BERT (standalone),0.9,0.88,0.6189,Verified_HIGH,calibrated,True
in-cf284d58281847c3,,mentor technical,Hard,Apply,0.523,Medium Low,BERT (standalone),0.83,0.88,0.6052000000000001,Verified_HIGH,calibrated,True
in-cf284d58281847c3,,plan,Soft,,0.67,Medium,BERT (standalone),0.72,0.88,0.6475,Verified_HIGH,calibrated,True
in-cf284d58281847c3,,develop,Hard,Create,0.684,Medium,BERT (standalone),0.81,0.88,0.7266000000000001,Verified_HIGH,calibrated,True
in-086000ce40db58ea,,build Microsoft-centric data platform,Hard,Create,0.702,Medium High,LLM,0.86,0.93,0.6963,Verified_HIGH,calibrated,True
in-086000ce40db58ea,,evolve Microsoft-centric data platform,Hard,Apply,0.593,Medium Low,LLM,0.86,0.93,0.6527,Verified_HIGH,calibrated,True
in-086000ce40db58ea,,design robust pipelines for new data sources,Hard,Create,0.878,High,BERT+LLM,0.79,0.93,0.7562,Verified_HIGH,calibrated,True
in-086000ce40db58ea,,manage existing pipelines,Soft,,0.631,Medium,LLM,0.83,0.93,0.6634,Verified_HIGH,calibrated,True
in-086000ce40db58ea,,create insightful Power BI reporting,Hard,Create,1.0,Very High,BERT+LLM,0.79,1.21,0.889,Verified_HIGH,calibrated,True
in-086000ce40db58ea,,co-create requirements with stakeholders,Soft,,0.667,Medium,LLM,0.88,0.93,0.6853,Verified_HIGH,calibrated,True
in-086000ce40db58ea,,deliver analysis that drives decisions,Soft,,0.597,Medium Low,BERT+LLM,0.81,0.93,0.6468,Verified_HIGH,calibrated,True
in-086000ce40db58ea,,manage,Soft,,0.591,Medium Low,BERT (standalone),0.78,0.84,0.6204,Verified_HIGH,calibrated,True
in-086000ce40db58ea,,working with stakeholders,Hard,Apply,0.496,Low,BERT (standalone),0.83,0.84,0.5899,Verified_MEDIUM,calibrated,True
in-086000ce40db58ea,,co -create the requirements.,Hard,Create,0.471,Low,BERT (standalone),0.79,0.84,0.5664,Verified_MEDIUM,calibrated,True
in-086000ce40db58ea,,drives decisions.,Hard,Apply,0.486,Low,BERT (standalone),0.84,0.84,0.5799000000000001,Verified_MEDIUM,calibrated,True
in-b9943437f11e6e7b,,deliver milestones on time,Soft,,0.694,Medium,LLM,0.77,0.99,0.6976,Verified_HIGH,calibrated,True
in-b9943437f11e6e7b,,deliver high quality milestones,Soft,,0.77,Medium High,BERT+LLM,0.83,1.25,0.815,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,tune ETL processes,Hard,Evaluate,0.722,Medium High,LLM,0.76,0.97,0.7012999999999999,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,optimize ETL processes,Hard,Evaluate,1.0,Very High,BERT+LLM,0.78,1.25,0.8995,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,tune database processes,Hard,Evaluate,0.938,Very High,BERT+LLM,1.0,1.13,0.8716999999999999,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,optimize database processes,Hard,Evaluate,0.758,Medium High,LLM,1.0,0.97,0.7517,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,Tune,Hard,Evaluate,0.67,Medium,BERT (standalone),0.72,0.88,0.6475,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,framework.,Hard,Apply,0.529,Medium Low,BERT (standalone),0.9,0.88,0.6181000000000001,Verified_HIGH,calibrated,True
in-28a75def2ed995eb,,design technology ecosystem,Hard,Create,0.709,Medium High,LLM,0.85,0.9,0.6886000000000001,Verified_HIGH,calibrated,True
in-28a75def2ed995eb,,ensure seamless integration,Hard,Analyze,0.709,Medium High,LLM,0.85,0.9,0.6886000000000001,Verified_HIGH,calibrated,True
in-28a75def2ed995eb,,design the overall RMN technology ecosystem,Hard,Create,0.615,Medium,BERT (standalone),0.79,0.81,0.615,Verified_HIGH,calibrated,True
in-28a75def2ed995eb,,ensuring seamless integration between commerce,Hard,Apply,0.462,Low,BERT (standalone),0.85,0.81,0.5628,Verified_MEDIUM,calibrated,True
in-28a75def2ed995eb,,media,Hard,Apply,0.453,Low,BERT (standalone),0.75,0.81,0.5442,Verified_MEDIUM,calibrated,True
