skill,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
implement hybrid database platforms,1,1.0,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.37501812,0.37501812,0.28354284,0.21635176,0.09147528,2-Dec,1-Dec,ONET_BrightOutlook_2024,0.18750905990600586
organizational skills,1,0.485,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.46856707,0.46856707,0.40610254,0.28237015,0.062464535,1-Dec,ONET03,McKinsey_FutureOfWork_2023,0.18742682933807375
use tools,1,1.0,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.3403947,0.3403947,0.32413873,0.32242683,0.016255975,MCK02,ONET02,ONET_BrightOutlook_2024,0.18721708804368975
system components.,1,0.49,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.37439802,0.37439802,0.2888557,0.28320467,0.08554232,3-Dec,ONET03,ONET_BrightOutlook_2024,0.18719901144504547
develop tools,1,0.617,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.46799085,0.46799085,0.4212863,0.3869922,0.04670453,ONET03,2-Dec,McKinsey_FutureOfWork_2023,0.18719633817672732
collaborate with development teams,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.4677732,0.4677732,0.4240835,0.35109577,0.043689698,WEF07,ONET01,McKinsey_FutureOfWork_2023,0.18710927963256838
regulation of key building systems,1,0.494,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.22001842,0.22001842,0.18704054,0.18179408,0.03297788,ONET02,WEF06,WEF_FutureOfJobs_2023,0.1870156541466713
tools,1,0.478,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.37390727,0.37390727,0.35893837,0.3363322,0.014968902,MCK02,MCK01,ONET_BrightOutlook_2024,0.18695363402366638
creatives,1,0.366,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.3115792,0.3115792,0.27963287,0.27601638,0.03194633,ONET03,WEF07,ONET_BrightOutlook_2024,0.18694751858711242
own partnerships with cross-functional teams,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.46673796,0.46673796,0.31157425,0.2455547,0.1551637,WEF07,WEF04,McKinsey_FutureOfWork_2023,0.18669518232345583
safety,1,0.487,WEF03,Cybersecurity,Strong_Growth,0.9,0.20722379,0.20722379,0.16624463,0.14998803,0.04097916,ONET02,WEF07,WEF_FutureOfJobs_2023,0.18650140911340715
computer -based work.,1,0.364,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.46591908,0.46591908,0.42345273,0.3703888,0.042466342,1-Dec,ONET03,McKinsey_FutureOfWork_2023,0.18636763095855713
use computers,1,1.0,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.33869907,0.33869907,0.31948876,0.30472338,0.019210309,WEF01,ONET02,ONET_BrightOutlook_2024,0.18628448992967608
set goals,1,0.685,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19597666,0.19597666,0.10319341,0.07430992,0.09278325,3-Dec,MCK02,WEF_FutureOfJobs_2023,0.18617782667279242
work collaboratively with business partners,1,0.64,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.46542633,0.46542633,0.28039098,0.17839368,0.18503535,WEF07,ONET02,McKinsey_FutureOfWork_2023,0.18617053031921388
develop aerospace and defense systems,1,0.672,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.31016555,0.31016555,0.2885011,0.28780067,0.02166444,WEF03,ONET01,ONET_BrightOutlook_2024,0.18609933257102965
drive decision making,1,0.618,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19585934,0.19585934,0.1691586,0.16692701,0.02670075,MCK01,MCK02,WEF_FutureOfJobs_2023,0.18606637567281722
optimize database processes,1,0.758,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.3720542,0.3720542,0.21834834,0.21233791,0.15370585,3-Dec,MCK01,ONET_BrightOutlook_2024,0.18602709472179413
manage operations,1,0.613,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.37135944,0.37135944,0.33799672,0.33012328,0.033362716,MCK01,1-Dec,ONET_BrightOutlook_2024,0.18567971885204315
networking capabilities.,1,0.44,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.46388313,0.46388313,0.35283196,0.31827125,0.11105117,ONET03,ONET02,McKinsey_FutureOfWork_2023,0.18555325269699097
partner with technical leads,1,0.863,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.46322858,0.46322858,0.3090921,0.25579023,0.15413648,WEF07,WEF05,McKinsey_FutureOfWork_2023,0.1852914333343506
communicate in writing,3,0.651,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.4630624,0.4630624,0.2318625,0.1814473,0.2311999,WEF07,1-Dec,McKinsey_FutureOfWork_2023,0.18522496223449708
support hybrid database platforms,1,0.963,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.3703751,0.3703751,0.29122406,0.20387432,0.079151034,2-Dec,1-Dec,ONET_BrightOutlook_2024,0.18518754839897156
collaborate with key stakeholders,1,0.671,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.46296635,0.46296635,0.3242162,0.20860983,0.13875017,WEF07,WEF04,McKinsey_FutureOfWork_2023,0.18518654108047486
principles,1,0.499,WEF03,Cybersecurity,Strong_Growth,0.9,0.20573705,0.20573705,0.1975591,0.19254327,0.008177951,ONET03,3-Dec,WEF_FutureOfJobs_2023,0.18516334891319275
expand technical expertise,1,0.758,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.4626198,0.4626198,0.29898486,0.2821348,0.16363496,ONET03,2-Dec,McKinsey_FutureOfWork_2023,0.1850479245185852
serve as technical point person for internal/external client meetings,1,0.636,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.4617406,0.4617406,0.2126308,0.19065788,0.24910982,WEF07,ONET03,McKinsey_FutureOfWork_2023,0.18469624519348146
organized administrator,1,0.437,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.3693847,0.3693847,0.25662488,0.23717558,0.11275983,1-Dec,MCK02,ONET_BrightOutlook_2024,0.1846923530101776
use hand-drawn techniques,1,0.677,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.33571455,0.33571455,0.21082848,0.18960676,0.124886066,MCK02,2-Dec,ONET_BrightOutlook_2024,0.18464300185441973
develop technology solutions,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.46127325,0.46127325,0.36671826,0.3589644,0.09455499,ONET03,2-Dec,McKinsey_FutureOfWork_2023,0.18450930118560793
monetization,1,0.557,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.26332167,0.26332167,0.16326177,0.15698835,0.1000599,ONET02,WEF06,WEF_FutureOfJobs_2023,0.18432516753673553
manage risk,2,0.708,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19399533,0.19399533,0.18478794,0.16776073,0.009207383,WEF03,3-Dec,WEF_FutureOfJobs_2023,0.18429556041955947
define roadmap for tooling,1,0.59,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.3348898,0.3348898,0.29221165,0.29197523,0.042678148,MCK01,ONET01,ONET_BrightOutlook_2024,0.18418938964605333
collaborate with digital innovation teams,1,0.687,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.46024176,0.46024176,0.41499108,0.37674612,0.045250684,WEF07,ONET03,McKinsey_FutureOfWork_2023,0.1840967059135437
interpret complex data,1,0.741,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.20452018,0.20452018,0.165016,0.14563735,0.039504185,1-Dec,WEF07,WEF_FutureOfJobs_2023,0.1840681627392769
grow partner revenue across Asia Tiered Partner Accounts,1,0.65,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2628792,0.2628792,0.21197861,0.16461655,0.05090058,MCK02,WEF04,WEF_FutureOfJobs_2023,0.18401543498039244
self,10,0.4716,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19350253,0.19350253,0.14860241,0.14076915,0.04490012,ONET03,3-Dec,WEF_FutureOfJobs_2023,0.18382740393280983
technical areas,1,0.55,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45917216,0.45917216,0.43966028,0.3864398,0.019511878,ONET03,ONET02,McKinsey_FutureOfWork_2023,0.18366886377334596
improve collaboration,1,0.81,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45914605,0.45914605,0.3906586,0.19098791,0.068487465,WEF07,ONET03,McKinsey_FutureOfWork_2023,0.1836584210395813
design network solutions,1,0.754,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.33385286,0.33385286,0.30733404,0.25021428,0.026518822,2-Dec,MCK02,ONET_BrightOutlook_2024,0.18361907154321672
fast -moving environment,1,0.49,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.21600765,0.21600765,0.1890421,0.17064022,0.026965544,ONET04,MCK01,WEF_FutureOfJobs_2023,0.18360650241374968
integrate new technologies,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45888165,0.45888165,0.37986368,0.34140188,0.07901797,ONET03,WEF06,McKinsey_FutureOfWork_2023,0.18355265855789185
work closely with stakeholders,1,0.785,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45885116,0.45885116,0.20130922,0.18804844,0.25754195,3-Dec,WEF07,McKinsey_FutureOfWork_2023,0.1835404634475708
collaborate with operations teams,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45850417,0.45850417,0.4195051,0.2972701,0.03899908,WEF07,WEF04,McKinsey_FutureOfWork_2023,0.18340166807174685
vendor circuits.,1,0.516,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.26177204,0.26177204,0.26176554,0.24007177,6.4969063e-06,MCK02,ONET03,WEF_FutureOfJobs_2023,0.18324042558670042
liaising with technical,1,0.47,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45784137,0.45784137,0.30345914,0.30144766,0.15438223,WEF07,3-Dec,McKinsey_FutureOfWork_2023,0.1831365466117859
operate office machines,1,1.0,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.3662465,0.3662465,0.33777875,0.24926172,0.028467745,1-Dec,ONET02,McKinsey_FutureOfWork_2023,0.18312324583530426
build commercial applications,1,0.712,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.33294648,0.33294648,0.33226386,0.3225377,0.0006826222,WEF05,2-Dec,ONET_BrightOutlook_2024,0.1831205636262894
conduct 1:1s,1,0.747,WEF03,Cybersecurity,Strong_Growth,0.9,0.20337291,0.20337291,0.18118912,0.16375639,0.02218379,ONET03,MCK02,WEF_FutureOfJobs_2023,0.18303561955690384
investigate financing of terrorism,1,0.677,WEF03,Cybersecurity,Strong_Growth,0.9,0.2033704,0.2033704,0.11985501,0.10302418,0.0835154,WEF07,WEF05,WEF_FutureOfJobs_2023,0.18303336650133134
Scale systems sustainably,1,0.496,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.21522486,0.21522486,0.20247175,0.18197443,0.012753114,WEF06,3-Dec,WEF_FutureOfJobs_2023,0.18294113278388976
develop technical solutions,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45694208,0.45694208,0.3870799,0.33639857,0.06986219,3-Dec,ONET03,McKinsey_FutureOfWork_2023,0.18277683258056643
shaping innovative solutions,1,0.524,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.26091874,0.26091874,0.25578034,0.2505354,0.005138397,3-Dec,MCK02,WEF_FutureOfJobs_2023,0.1826431155204773
give direct feedback,1,0.633,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19213443,0.19213443,0.18654086,0.18059136,0.005593568,3-Dec,MCK02,WEF_FutureOfJobs_2023,0.18252770379185676
foster laughter,1,0.637,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19199188,0.19199188,0.09292001,0.07613232,0.09907187,2-Dec,3-Dec,WEF_FutureOfJobs_2023,0.18239228650927541
contribute to delivery of airside infrastructure,1,0.595,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.21422088,0.21422088,0.18243085,0.18002838,0.031790033,WEF05,WEF03,WEF_FutureOfJobs_2023,0.1820877492427826
lead developer partnerships,1,0.643,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45513391,0.45513391,0.36807948,0.29362723,0.08705443,WEF07,ONET01,McKinsey_FutureOfWork_2023,0.1820535659790039
apply technical expertise,1,0.744,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45510247,0.45510247,0.29129004,0.28821248,0.16381243,1-Dec,ONET03,McKinsey_FutureOfWork_2023,0.1820409893989563
controls regarding new processes,1,0.49,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.3638977,0.3638977,0.23156731,0.22819148,0.1323304,3-Dec,ONET02,McKinsey_FutureOfWork_2023,0.18194885551929474
lead development of data services,1,0.628,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.36389267,0.36389267,0.3608661,0.31351405,0.0030265749,WEF02,MCK01,ONET_BrightOutlook_2024,0.18194633722305298
mentor technical,1,0.523,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45484957,0.45484957,0.34573987,0.27285075,0.1091097,WEF07,ONET03,McKinsey_FutureOfWork_2023,0.18193982839584352
organize data using Excel,1,0.751,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.20212583,0.20212583,0.1832255,0.10192439,0.018900335,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.18191324919462204
improve own knowledge,1,0.667,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19148579,0.19148579,0.13581723,0.1319568,0.055668563,MCK02,1-Dec,WEF_FutureOfJobs_2023,0.1819115027785301
communicate complex technical concepts to non-technical audiences,1,0.774,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45473337,0.45473337,0.34012184,0.27466792,0.114611536,ONET03,WEF07,McKinsey_FutureOfWork_2023,0.18189334869384766
collaborate with a team,1,0.695,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.454532,0.454532,0.4394954,0.16389157,0.015036583,WEF07,ONET03,McKinsey_FutureOfWork_2023,0.1818127989768982
support Head of Data Protection & Privacy,1,0.629,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.36348554,0.36348554,0.34233198,0.28092214,0.02115357,WEF03,1-Dec,ONET_BrightOutlook_2024,0.18174277245998383
individual,1,0.341,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19127513,0.19127513,0.09783757,0.08575244,0.09343757,MCK02,1-Dec,WEF_FutureOfJobs_2023,0.18171137794852255
ensure accountability,2,0.671,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19124897,0.19124897,0.16775766,0.16594756,0.023491308,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.18168651983141898
support end-to-end BI processes,1,1.0,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.36315528,0.36315528,0.238631,0.2264709,0.12452428,ONET02,3-Dec,McKinsey_FutureOfWork_2023,0.1815776377916336
driving direct click -through results.,1,0.478,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19111915,0.19111915,0.13873942,0.13745448,0.052379727,1-Dec,MCK02,WEF_FutureOfJobs_2023,0.1815631918609142
create scalable solutions,1,0.71,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.21333389,0.21333389,0.17891455,0.17728756,0.034419343,3-Dec,2-Dec,WEF_FutureOfJobs_2023,0.18133380636572838
work with design teams,1,0.685,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45328328,0.45328328,0.40807632,0.29927325,0.045206964,ONET03,WEF07,McKinsey_FutureOfWork_2023,0.18131331205368043
collaborate with development team,1,0.703,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.4532562,0.4532562,0.40865442,0.3140585,0.04460177,WEF07,ONET01,McKinsey_FutureOfWork_2023,0.18130247592926027
collaborate with senior engineers,1,0.662,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45322016,0.45322016,0.39611712,0.27377743,0.057103038,WEF07,2-Dec,McKinsey_FutureOfWork_2023,0.18128806352615356
build compelling data visualizations,1,1.0,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.32949576,0.32949576,0.3017271,0.2508034,0.027768672,WEF02,ONET04,ONET_BrightOutlook_2024,0.18122266680002214
ensuring seamless integration between commerce,1,0.462,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2588057,0.2588057,0.2019931,0.1921684,0.0568126,MCK02,ONET02,WEF_FutureOfJobs_2023,0.18116398453712462
manage interfacing technology,1,0.675,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.4523659,0.4523659,0.35699695,0.33970925,0.09536895,ONET03,MCK01,McKinsey_FutureOfWork_2023,0.18094636201858522
anticipate,1,0.541,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.1904101,0.1904101,0.12965621,0.0841989,0.060753897,MCK01,ONET04,WEF_FutureOfJobs_2023,0.1808896020054817
review architectural drawings,1,1.0,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.32885724,0.32885724,0.21080357,0.20191784,0.118053675,ONET04,2-Dec,ONET_BrightOutlook_2024,0.18087148368358613
collaborate with team,15,0.6882,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.4520988,0.4520988,0.43907884,0.16943377,0.013019949,WEF07,ONET03,McKinsey_FutureOfWork_2023,0.18083951473236085
manage marketing,1,0.705,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.25818276,0.25818276,0.19915389,0.1966454,0.05902888,ONET02,MCK02,WEF_FutureOfJobs_2023,0.1807279348373413
-on development expertise.,1,0.395,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.4514927,0.4514927,0.37942162,0.31812117,0.072071075,WEF07,2-Dec,McKinsey_FutureOfWork_2023,0.18059707880020143
understand problem space,1,0.794,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19009781,0.19009781,0.1593291,0.15378991,0.030768707,3-Dec,WEF01,WEF_FutureOfJobs_2023,0.1805929183959961
support production of quarterly performance reports,1,0.809,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.200312,0.200312,0.19767463,0.19579645,0.0026373714,1-Dec,3-Dec,WEF_FutureOfJobs_2023,0.18028080314397812
work in a cross-functional Agile team,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.45035046,0.45035046,0.40749007,0.25236377,0.04286039,ONET01,3-Dec,McKinsey_FutureOfWork_2023,0.18014018535614015
use cutting edge technology,1,0.616,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.3274215,0.3274215,0.28829065,0.28720844,0.039130837,2-Dec,MCK02,ONET_BrightOutlook_2024,0.18008181750774385
perform client marketing,1,0.675,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.25724968,0.25724968,0.23418655,0.14149942,0.023063138,MCK02,ONET01,WEF_FutureOfJobs_2023,0.18007477819919585
work collaboratively with government sectors,1,0.641,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.4495306,0.4495306,0.27504846,0.23654474,0.17448214,WEF04,WEF07,McKinsey_FutureOfWork_2023,0.17981224060058595
create trusted data,1,0.697,WEF03,Cybersecurity,Strong_Growth,0.9,0.19977733,0.19977733,0.16351736,0.16308466,0.03625998,ONET02,1-Dec,WEF_FutureOfJobs_2023,0.17979960143566132
avoid scams,1,0.629,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.25674206,0.25674206,0.17567493,0.14665307,0.08106713,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.17971944212913513
support agent pipelines,1,1.0,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.35935694,0.35935694,0.32577717,0.30748284,0.033579767,WEF04,3-Dec,McKinsey_FutureOfWork_2023,0.17967846989631653
test application programs,1,1.0,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.27608088,0.27608088,0.2538328,0.23063983,0.02224809,ONET02,ONET03,ONET_BrightOutlook_2024,0.1794525697827339
analyze requirements,1,0.714,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.32603016,0.32603016,0.28358632,0.27589324,0.04244384,ONET02,1-Dec,ONET_BrightOutlook_2024,0.1793165907263756
creativity,1,0.412,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.32588455,0.32588455,0.29834893,0.2832161,0.027535617,MCK02,ONET04,ONET_BrightOutlook_2024,0.17923650294542315
identify efficiency improvement initiatives,1,0.881,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.29855812,0.29855812,0.21750219,0.19522819,0.081055924,3-Dec,MCK02,WEF_FutureOfJobs_2023,0.17913486957550048
interact with stakeholders,1,0.613,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.4477319,0.4477319,0.22653098,0.21760286,0.22120093,ONET03,WEF07,McKinsey_FutureOfWork_2023,0.17909276485443115
working with stakeholders,2,0.4985,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.44755295,0.44755295,0.21249169,0.19250475,0.23506126,3-Dec,ONET03,McKinsey_FutureOfWork_2023,0.1790211796760559
